Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,,PC1,PC2,PC3
6TBmUrZflEhWqkuEWxaoEU,Golden Skans,We Love Green,Klaxons,09/10/2012,thedoctorkto,2015-12-22T03:57:39Z,pop,Because Music,166693,0,0.448,0.817,2,-2.931,0,0.0402,0.000781,2.44E-06,0.283,0.723,141.915,4,,-0.045320499,-0.345374574,0.444503306
5Oz9HKYgbil9NUkxEqJYGp,Show me a Miracle,Love Frequency,Klaxons,06/09/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Because Music,205440,0,0.516,0.728,9,-4.56,0,0.0399,0.0856,0,0.126,0.575,145.975,4,,-0.530641066,-0.900097557,0.908117625
1waTVUMM4yAMG09Z1kw9LU,There is no other time,Love Frequency,Klaxons,06/09/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Because Music,215666,0,0.714,0.783,7,-5.466,0,0.0288,0.0928,3.84E-05,0.582,0.54,121.993,4,,0.071049116,-1.443780458,-0.511681941
3rUy62uDqI4DDkCOT5bkt3,Money On My Mind,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,11/06/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,192670,0,0.647,0.839,2,-5.262,1,0.165,0.191,0.000163,0.236,0.738,133.577,4,,1.113441801,-2.102933074,-0.411455563
7ec2JcPaqHI0XqkmS1MIHD,Everything Is AWESOME!!!,The Lego® Movie (Original Motion Picture Soundtrack),"Tegan and Sara,The Lonely Island",02/04/2013,thedoctorkto,2015-12-22T03:57:39Z,pop,WaterTower Music,163423,0,0.698,0.96,8,-3.595,1,0.142,0.011,1.41E-06,0.435,0.738,147.999,4,,-1.605670622,1.286022099,0.40598947
3cNbCZQfq8X6SL84PPFFhn,No Way Out (Theme from Brother Bear),Brother Bear Original Soundtrack,Phil Collins,01/01/2003,thedoctorkto,2015-12-22T03:57:39Z,metal,EMI Marketing,259386,23,0.485,0.511,3,-10.371,1,0.0279,0.0733,0,0.0922,0.354,145.357,4,,0.243803255,0.263034258,0.096672589
3ehrxAhYms24KLPG8FZe0W,We Are Young (feat. Janelle Monáe),We Are Young (feat. Janelle Monáe),"fun.,Janelle Monáe",09/20/2011,thedoctorkto,2015-12-22T03:57:39Z,rap,Fueled By Ramen,250626,55,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,4,,-3.532415555,-1.045866809,-1.343377276
03jhnLcIT8C4DhXnNecOZv,We Will Rock You,I Love Dad,Queen,06/05/2006,thedoctorkto,2015-12-22T03:57:39Z,metal,Mixed Repertoire,121706,57,0.69,0.44,11,-8.528,0,0.0768,0.654,0,0.538,0.494,81.234,4,,-3.63585257,0.156974958,-1.032893162
2e6riK6IKvAEq0cqNWRHeG,Why (Can't You Love Me Again) - Stereo,First (Deluxe Edition),"Tony Sheridan,The Beatles",01/01/2004,thedoctorkto,2015-12-22T03:57:39Z,metal,Universal Music Group,178453,0,0.53,0.48,9,-8.395,1,0.0275,0.885,0.000105,0.136,0.545,130.496,4,,-1.887057661,-0.201658595,0.468765587
5oidljiMjeJTWUGZ4TfFea,Under Pressure,Best of Bowie,"Queen,David Bowie",10/21/2002,thedoctorkto,2015-12-22T03:57:39Z,metal,Parlophone UK,237520,7,0.678,0.643,2,-9.316,1,0.0444,0.24,0,0.0708,0.534,113.46,4,,-1.936040568,0.750573977,1.264177122
3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,AM,Arctic Monkeys,09/09/2013,thedoctorkto,2015-12-22T03:57:39Z,pop,Domino Recording Co,272394,2,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,,0.995051048,2.066113264,1.654635722
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,The Black Parade,My Chemical Romance,10/20/2006,thedoctorkto,2015-12-22T03:57:39Z,metal,Reprise,311106,79,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4,,0.368628306,-1.465807852,0.672696877
7j31rVgGX9Q2blT92VBEA0,Teenagers,The Black Parade,My Chemical Romance,10/20/2006,thedoctorkto,2015-12-22T03:57:39Z,metal,Reprise,161920,81,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4,,0.164743253,2.215673717,2.0882704
3YBZIN3rekqsKxbJc9FZko,Paradise City,Appetite For Destruction,Guns N' Roses,07/21/1987,thedoctorkto,2015-12-22T03:57:39Z,metal,Guns N Roses P&D,405640,16,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,,0.34855811,-0.627226489,0.883590286
68iIALIAQ03juj9BZpafox,Good Times Roll,Good Times Roll,"Big Gigantic,GRiZ",08/12/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,All Good Records,243518,38,0.638,0.891,1,-4.764,1,0.108,0.0225,0.00142,0.947,0.525,99.979,4,,-0.563970555,-0.161919948,0.885547602
6UZT7Pa3Wp6HFe7LS6zN9a,Never Ending Circles,Every Open Eye (Special Edition),CHVRCHES,09/25/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music AS,186706,0,0.504,0.727,5,-5.054,1,0.0365,0.0889,0,0.236,0.433,89.975,4,,1.052349452,-1.266511148,-0.812416903
06VFJ6o6ywoSdrSWMZMIoN,Georgia,Georgia,Tiggs Da Author,07/23/2015,thedoctorkto,2015-12-22T03:57:39Z,rap,RCA Records Label,195320,41,0.67,0.884,11,-2.875,0,0.215,0.141,0,0.291,0.536,143.778,4,,-2.792771114,-0.937790792,-0.939420699
477daPpd3DnneaHhvjM35l,Are You With Me - Radio Edit,Are You With Me,Lost Frequencies,08/25/2014,thedoctorkto,2015-12-22T03:57:39Z,edm,disco:wax,138842,2,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,4,,-0.307435181,-1.669794911,0.280581513
03tJhmP71vPD7pIenJlWJ6,Intoxicated - Radio Edit,Intoxicated (Radio Edit),"Martin Solveig,GTA",02/23/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Spinnin' Deep,159560,1,0.792,0.688,0,-4.008,1,0.0386,0.00435,0.00477,0.0972,0.502,124.987,4,,-0.421257102,-1.160313103,1.115921484
4oyWrvyORD6uCSYCLSRF6W,Powerful (feat. Ellie Goulding & Tarrus Riley),Peace Is The Mission,"Major Lazer,Ellie Goulding,Tarrus Riley",05/29/2015,thedoctorkto,2015-12-22T03:57:39Z,metal,Mad Decent.,206327,0,0.598,0.792,11,-4.043,0,0.0478,0.121,0,0.158,0.732,97.479,3,,-2.835952027,-0.939704112,-0.003902148
7xBWOrE5vHJi9fdfcXIy9Z,Avenir - Radio Edit,Chambre 12,"Louane,Tristan Salvati",03/02/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,185280,0,0.764,0.428,0,-12.075,0,0.0404,0.0698,0.000272,0.0822,0.657,113.983,4,,0.003949132,-1.815378616,0.823646119
09nxdcY2oYo57fJrG6CCCT,Dragostea Din Tei - Original Romanian Version,Time 25th Anniversary,O-Zone,12/25/2009,thedoctorkto,2015-12-22T03:57:39Z,pop,Time,213461,0,0.813,0.966,0,-3.924,1,0.0417,0.173,0,0.0729,0.681,130.086,4,,-1.33856494,0.170232076,-1.007167525
5gw8HNcrqliEw0X6pPrPvG,Seasons of Love,RENT (Original Motion Picture Soundtrack),"Rosario Dawson,Taye Diggs,Idina Menzel,Jesse L. Martin,Adam Pascal,Tracie Thoms,Anthony Rapp,Wilson Jermaine Heredia",09/27/2005,thedoctorkto,2015-12-22T03:57:39Z,pop,Warner Records,182746,59,0.475,0.579,5,-4.096,1,0.0334,0.609,0,0.0756,0.466,178.151,4,,-0.891876373,2.087966737,1.306565469
3uSqIJlJ2iBvZ6tGhkbuGX,Ordinary Human,The Giver: Music Collection,OneRepublic,01/01/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,291613,0,0.282,0.719,5,-7.633,1,0.0335,0.196,0.000358,0.107,0.276,99.992,4,,0.741694442,0.12158188,0.701429875
6HUeSTt2RaKYIiJrnjzaCd,Ten Feet Tall,Forget The World (Deluxe),"AFROJACK,Wrabel",01/01/2014,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,229149,0,0.523,0.861,0,-3.447,1,0.0644,0.0336,0,0.144,0.346,127.049,4,,0.05468012,0.13057882,0.82816002
2QAHN4C4M8D8E8eiQvQW6a,I Lived,Native,OneRepublic,01/01/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Mosley / Interscope,234440,47,0.595,0.858,9,-5.393,1,0.0446,0.0828,0,0.234,0.32,119.991,4,,-0.074712422,0.381409202,0.433961312
4zweVv3Wa6XgexhoUOzkYs,Secrets,Waking Up,OneRepublic,01/01/2009,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,224693,0,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4,,0.985461483,-0.773834542,1.457939949
5ey0kRvJaH0Cy4TibJaNSr,Queen Of Peace - Radio Edit,Queen Of Peace (Radio Edit),Florence + The Machine,08/01/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal-Island Records Ltd.,229211,27,0.507,0.942,10,-1.392,0,0.0373,0.0239,4.98E-06,0.284,0.682,126.067,4,,0.013170475,1.060099641,0.128470204
17Zi730TMDQlpCtRIhk5U5,Leave A Trace,Every Open Eye (Special Edition),CHVRCHES,09/25/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music AS,237546,0,0.419,0.707,9,-6.858,1,0.147,0.0207,0.000146,0.132,0.232,99.615,4,,1.017455635,0.45581043,0.585749804
5zYFk0vBkVLwVhfVMSjSck,Feeling Ok,California Nights,Best Coast,05/04/2015,thedoctorkto,2015-12-22T03:57:39Z,metal,Universal Music Group,196160,0,0.438,0.913,9,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,4,,-0.33707002,-0.381559041,0.396335813
41ZXQFAywncRjnDvtTMYPw,Saving My Life,Saving My Life,"Gorgon City,RØMANS",08/14/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,215123,0,0.677,0.798,4,-7.652,1,0.0637,0.014,5.70E-05,0.111,0.409,122.961,4,,1.005413137,-0.214155071,0.146029858
7zDjg1BC0Ex71gmrWqoJdL,Something To Live For,Something To Live For,"Felix Cartal,Nikki Yanofsky",08/07/2015,thedoctorkto,2015-12-22T03:57:39Z,lofi,Universal Music Group,196626,0,0.509,0.845,4,-2.115,0,0.0967,0.067,0,0.157,0.353,127.96,4,,1.431162349,-0.55746032,-0.28270286
3ZsexY07D4t4HRq7ogeSAS,"Dear Maria, Count Me In","So Wrong, It's Right (Deluxe Version)",All Time Low,07/29/2008,thedoctorkto,2015-12-22T03:57:39Z,pop,Hopeless Records,182826,6,0.465,0.896,2,-3.126,1,0.0795,0.00725,0,0.206,0.569,181.014,4,,0.946675807,-1.048099461,0.937693295
15IYFI3Mm58gOH7dLmKI3w,Kids In The Dark,Future Hearts,All Time Low,04/07/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Hopeless Records,216689,0,0.519,0.981,1,-3.473,0,0.0726,0.00136,0.000155,0.0903,0.773,130.039,4,,2.01350611,-0.447778031,-1.261641719
3mMcONXl666919f7y6tA5j,Everywhere I Go (Kings and Queens),Vikings,New Politics,08/14/2015,thedoctorkto,2015-12-22T03:57:39Z,metal,DCD2/Warner Records,205053,38,0.477,0.981,4,-3.396,1,0.306,0.07,3.17E-05,0.648,0.502,163.999,4,,0.311302492,0.66985958,0.64515967
1puJlKuYGH58SAFgXREUpE,Jungle,The Reason EP,"X Ambassadors,Jamie N Commons",04/22/2014,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,189320,1,0.375,0.774,2,-4.34,1,0.0839,0.000766,0.000253,0.379,0.215,78.042,4,,-0.472732509,-2.247091707,-0.539084158
3GfOAdcoc3X5GPiiXmpBjK,Song 2,Blur: The Best Of,Blur,10/23/2000,thedoctorkto,2015-12-22T03:57:39Z,pop,Parlophone UK,121880,70,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,4,,-1.645118306,0.00545236,0.407190486
7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),Here for You (feat. Ella Henderson),"Kygo,Ella Henderson",09/04/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Kygo,244510,61,0.68,0.772,10,-5.995,1,0.0416,0.535,0.0153,0.147,0.376,105.005,4,,-0.411283645,0.10116547,0.163751332
3JZ5bL6UYIeJ5x0SCXUQbO,Hands,Hands,"Gareth Emery,Alastor,London Thor",08/31/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Garuda,189843,37,0.559,0.672,7,-6.102,1,0.045,0.0543,0.000243,0.281,0.306,128.044,4,,-1.12987587,-1.018328792,1.297991915
02Msss3kY3GSGgeY8oUGMF,Raise Hell,Raise Hell,Dorothy,10/02/2015,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,181868,0,0.542,0.682,6,-6.285,1,0.0284,0.0247,0,0.489,0.758,79.978,4,,0.027781035,-1.416468744,-0.081014742
63tkks3VEUbTheP2PI0QdE,Take over Control - Radio Edit,Take Over Control,"AFROJACK,Eva Simons",10/04/2010,thedoctorkto,2015-12-22T03:57:39Z,edm,disco:wax,210653,0,0.713,0.817,0,-3.483,0,0.123,0.231,0,0.0924,0.653,129.994,4,,-0.616482036,-0.513714217,-0.236642373
4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,Stole the Show,"Kygo,Parson James",03/16/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Kygo,222801,57,0.679,0.662,8,-6.069,0,0.174,0.155,0,0.152,0.438,99.879,4,,-1.94586117,-1.921398716,0.076235797
6ukMqDxnOPOgoHdak7Kyp3,Marvin Gaye (feat. Meghan Trainor),Some Type of Love,"Charlie Puth,Meghan Trainor",05/01/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Artist Partner,190453,67,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,4,,0.536134311,-0.274173121,0.27855542
4bciEWCPPeR2UiVloDyUc5,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)","Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)","Cash Cash,Busta Rhymes,B.o.B,Neon Hitch",08/07/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Big Beat Records/Atlantic,210306,37,0.613,0.765,9,-2.974,0,0.0568,0.055,0,0.205,0.335,144.893,4,,0.168477719,-0.751255895,1.128900933
7FJP35tUJ2121EJsFpU1Gh,Beautiful Now,True Colors,"Zedd,Jon Bellion",05/15/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,218292,1,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,4,,-1.391497142,-1.154193462,0.757655258
1Qg0JhbqPhYki1a5bv7NgH,Save Me,Save Me,"LISTENBEE,Naz Tokio",01/16/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,b1,210706,1,0.751,0.627,1,-8.242,1,0.0308,0.0165,0.000113,0.123,0.686,122.005,4,,-0.269521414,-1.292584399,0.679780397
13uW9hmN28qYQqoPykMB5d,SummerThing!,SummerThing!,"AFROJACK,Mike Taylor",06/21/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Wall Recordings,235344,0,0.712,0.77,0,-5.443,1,0.0745,0.0572,0,0.288,0.751,130.034,4,,0.692575335,0.446780418,-1.273714336
6Wrn8vD4z8kHBQpTDQOkUS,Turn Up The Speakers,Turn Up The Speakers,"AFROJACK,Martin Garrix",09/08/2014,thedoctorkto,2015-12-22T03:57:39Z,edm,Spinnin' Records,183750,0,0.694,0.9,5,-5.245,1,0.0456,0.0984,0.946,0.473,0.294,127.995,4,,-0.132055243,-0.701932564,1.032519852
2dBA6iMhxf29tkaHjiQzuq,The Spark,Forget The World (Deluxe),"AFROJACK,Spree Wilson",01/01/2014,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,240893,0,0.651,0.898,11,-4.942,1,0.0391,0.152,0,0.11,0.599,126.05,4,,1.059855931,2.482958606,0.683642555
4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,This Is War,Thirty Seconds To Mars,01/01/2009,thedoctorkto,2015-12-22T03:57:39Z,metal,Virgin Records,347666,5,0.293,0.817,8,-5.432,1,0.0852,0.0401,3.40E-05,0.13,0.145,165,4,,0.424611106,1.832684766,0.784527745
2D52zjCyqEIQa221lhw6uk,This Is War,This Is War,Thirty Seconds To Mars,01/01/2009,thedoctorkto,2015-12-22T03:57:39Z,metal,Virgin Records,326983,6,0.402,0.723,6,-5.26,1,0.0579,0.0663,2.00E-06,0.233,0.224,160.047,4,,1.83790579,1.616360403,-0.045524569
0lP4HYLmvowOKdsQ7CVkuq,The Kill,A Beautiful Lie,Thirty Seconds To Mars,08/16/2005,thedoctorkto,2015-12-22T03:57:39Z,metal,Virgin Records,231533,80,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,,1.499250604,1.032038815,0.355776815
0UZwcRQAk4QR09HtGRZhYC,Closer To The Edge,This Is War,Thirty Seconds To Mars,01/01/2009,thedoctorkto,2015-12-22T03:57:39Z,metal,Virgin Records,273466,4,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49E-06,0.0809,0.102,139.979,4,,1.761232095,0.584833403,-0.112926208
0lHSJ0ZP8uUPnJXhMdGjOK,Attack,A Beautiful Lie,Thirty Seconds To Mars,08/16/2005,thedoctorkto,2015-12-22T03:57:39Z,metal,Virgin Records,188186,66,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,4,,-5.005137156,2.907373574,-1.863015305
3Otjx9ULpmWdUbkDTYDXHc,Only Time,The Very Best of Enya (Deluxe Edition),Enya,12/01/2009,thedoctorkto,2015-12-22T03:57:39Z,pop,WM UK,218546,0,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,4,,-0.618616203,-0.915482216,0.290670288
6l5fMDu8y9SxT1oYr0kX5X,No Matter Where You Are,No Matter Where You Are,Us The Duo,05/06/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,178826,0,0.697,0.666,4,-5.814,1,0.0335,0.0359,0,0.269,0.478,132.037,4,,-0.596952503,-0.869851845,1.265276053
6rFKHZniKTOhcYnw5T55Bw,I Miss You,Greatest Hits [International Version (Explicit)],blink-182,01/01/2005,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,227813,1,0.656,0.781,11,-6.618,1,0.0342,0.00123,5.59E-06,0.0789,0.671,110.02,4,,-0.167671005,0.448986436,0.763753546
1vi2LK44J8a3zKOGyn7Ku3,Clearest Blue,Every Open Eye (Special Edition),CHVRCHES,09/25/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music AS,233800,0,0.643,0.812,1,-6.889,1,0.0333,0.0167,0.00232,0.0655,0.165,123.027,4,,-0.507243328,0.845868635,0.1772886
5B6kydwo6Qm7tUwu1I2RsV,Monaco,Daydreams,"Audien,RUMORS",08/28/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,217500,0,0.509,0.58,11,-4.415,1,0.0456,0.155,0,0.111,0.153,128.02,4,,0.008394466,-1.015399017,1.593343092
5Ouiwst9S16DLzDinM0J4R,Pressure Off (feat. Janelle Monáe and Nile Rodgers),Pressure Off (feat. Janelle Monáe and Nile Rodgers),"Duran Duran,Janelle Monáe,Nile Rodgers",06/17/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Warner Records,261135,31,0.733,0.876,4,-4.56,0,0.0385,0.00452,4.25E-06,0.916,0.63,112.981,4,,-0.815874969,-1.476644465,1.022298794
0y4R9IyVgB48urdcKCKpaa,Can't Sleep,The Story of Sonny Boy Slim,Gary Clark Jr.,09/11/2015,thedoctorkto,2015-12-22T03:57:39Z,metal,Warner Records,227640,30,0.73,0.61,4,-4.736,0,0.0434,0.0181,0,0.465,0.801,121.967,4,,-0.25991949,-0.680217716,0.658924474
3t0h32ZYlUCXAn37IIIOaS,Book Of Love,Book Of Love,"Felix Jaehn,POLINA",09/11/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Universal Music Group,198438,0,0.659,0.835,9,-4.892,0,0.0281,0.137,0.0158,0.218,0.46,125.021,4,,-0.01046993,-0.236987006,0.935662292
4AMcPYhd86gOP045XVGWgl,Whatever (feat. KOLAJ),Whatever (feat. KOLAJ),"Kaskade,KOLAJ",09/11/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Warner Records/Arkade,244000,15,0.631,0.843,0,-4.268,1,0.0562,0.131,0.000142,0.157,0.414,111.973,4,,0.503644621,-1.123164052,1.306630262
6L89mwZXSOwYl76YXfX13s,Basket Case,Dookie,Green Day,02/01/1994,thedoctorkto,2015-12-22T03:57:39Z,metal,Reprise,181533,83,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,4,,1.812978642,-0.874951521,0.037577919
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,09/21/2004,thedoctorkto,2015-12-22T03:57:39Z,metal,Reprise,176346,83,0.38,0.988,1,-2.042,1,0.0639,2.64E-05,7.86E-05,0.368,0.769,186.113,4,,0.056587537,1.082188917,1.539017561
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,American Idiot,Green Day,09/21/2004,thedoctorkto,2015-12-22T03:57:39Z,metal,Reprise,285653,79,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,4,,1.227684027,-0.145924481,0.817853431
7jwDuO7UZvWs77KNj9HbvF,The Phoenix,Save Rock And Roll,Fall Out Boy,04/12/2013,thedoctorkto,2015-12-22T03:57:39Z,metal,Island Records,244960,73,0.561,0.964,4,-2.993,0,0.0719,0.000557,1.46E-06,0.579,0.411,138.064,4,,0.74298709,-0.421247128,0.069148281
3sFCrYlKCEnrTRfXEafPai,Heaven,Heaven,Alex Adair,08/07/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Black Butter,177320,41,0.55,0.925,0,-4.573,1,0.0882,0.0352,0.000179,0.29,0.358,121.823,4,,-0.915408926,-1.305458147,0.756810793
4Xi9APM2sCzamH85xnDgiB,Walking for Days,Walking for Days,WILSN,09/01/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Wilsn,201015,0,0.671,0.664,4,-6.876,0,0.0306,0.00663,0.00923,0.185,0.8,131.879,4,,-1.90256383,0.148500632,-0.765049284
6RqUBXCNqbMdp8u3eIXjQw,Makeba,Hope - EP,Jain,06/22/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Columbia,249560,29,0.824,0.652,2,-9.393,1,0.075,0.397,0.405,0.313,0.393,116.029,4,,-7.142783146,2.59282854,-4.620092934
52Bg6oaos7twR7IUtEpqcE,Between The Bars,Either/Or,Elliott Smith,02/25/1997,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music,141280,65,0.522,0.074,7,-23.625,0,0.0598,0.929,0.765,0.108,0.342,135.298,3,,-3.110733136,1.634696052,-0.620165764
59iMAGN6Q4oobRdOXx52Rr,We're All We Need,A State Of Trance Year Mix 2015,"Above & Beyond,Zoë Johnston",12/18/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Armada Music Albums,262834,3,0.566,0.482,3,-8.795,1,0.0433,0.762,0.000277,0.102,0.127,126.971,4,,-1.094043354,-1.798796317,0.408861318
0Soc9S4foHwPgDrlT8b4qW,Believe,Believe (From Descendants),Shawn Mendes,01/01/2015,thedoctorkto,2015-12-22T03:57:39Z,pop,Walt Disney Records,208866,0,0.81,0.69,0,-5.601,1,0.0679,0.185,0,0.0744,0.761,117,4,,-1.323472363,1.983038017,0.935786136
3XC7Jd6SfrQYKZJ6inyRHK,House of the Rising Sun,Most of the Animals,The Animals,02/24/1992,thedoctorkto,2015-12-22T03:57:39Z,metal,Parlophone UK,269906,63,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,,-0.494422746,0.673480436,0.150813913
6wPMapHawG4uns1R3vHzUG,Walking with Elephants,Walking With Elephants,Ten Walls,08/04/2014,thedoctorkto,2015-12-22T03:57:39Z,edm,Atlantic Records UK,325520,4,0.78,0.633,9,-6.81,0,0.0424,0.00627,0.892,0.0612,0.582,120.007,4,,-1.712223703,0.162288238,0.170621272
2E3z8vSSUVEoNGOL6YTvPL,Till It's Gone,Love Story,Yelawolf,04/21/2015,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,275546,0,0.749,0.717,4,-7.544,0,0.0525,0.476,0.00252,0.111,0.352,128.987,4,,-0.562444185,-0.809748686,0.201706108
1a7UOhC2k05klM0mPQGhwu,American You,Love Story,Yelawolf,04/21/2015,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,212146,0,0.753,0.752,9,-5.028,1,0.128,0.179,0,0.111,0.363,82.982,4,,-0.0294107,-0.9198856,1.099516284
3nRkce4I8jluoyvwHJkRiT,Heartbreak,Love Story,Yelawolf,04/21/2015,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,265626,0,0.818,0.779,10,-3.282,0,0.124,0.0448,0,0.111,0.396,75.493,4,,-1.393470657,0.650085062,0.838452267
02RToWNHCA6nHwFZnvRSYl,Have A Great Flight,Love Story,Yelawolf,04/21/2015,thedoctorkto,2015-12-22T03:57:39Z,country,Universal Music Group,303133,0,0.703,0.709,9,-7.326,0,0.0402,0.313,0.0343,0.113,0.284,115.028,4,,-1.520865178,0.802194871,0.464094852
6heaWvOwtcbvjd4sXb73qB,The Man Who Sold The World - MTV Unplugged,Nirvana (International Version),Nirvana,01/01/2002,thedoctorkto,2015-12-22T03:57:39Z,metal,Universal Music Group,230266,0,0.474,0.711,1,-7.85,0,0.0289,0.366,0.000355,0.896,0.374,114.979,4,,-0.647430377,-1.225703352,0.476260725
2562d0NXwYOKAsDP0ABMX7,Oliver's Army,The Best Of The First 10 Years,Elvis Costello & The Attractions,NaT,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,179653,0,0.523,0.809,4,-7.016,1,0.0302,0.134,0,0.195,0.912,143.223,4,,0.708110096,-0.603747428,0.915706747
5tbZBnWJAw72ZRjmMsrh0D,Zombie,Carry On The Grudge,Jamie T,09/26/2014,thedoctorkto,2015-12-22T03:57:39Z,pop,Universal Music Group,246186,0,0.544,0.914,4,-4.337,1,0.063,0.0113,0,0.485,0.699,145.09,4,,-0.134667584,0.090904234,0.50793343
12MqM3S0fTvR6X4Jt1Xvn6,Until You Were Gone,Until You Were Gone,"The Chainsmokers,Tritonal,Emily Warren",09/18/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Disruptor Records/Columbia,215624,52,0.577,0.698,1,-4.773,1,0.0451,0.0541,0,0.131,0.324,128.061,4,,-0.426682032,0.5078049,0.013805667
3cD2ynsSFxzAaDSYoH0nC1,Yellow,Sugar,"Robin Schulz,Disciples",09/25/2015,thedoctorkto,2015-12-22T03:57:39Z,edm,Tonspiel,216409,48,0.543,0.629,7,-6.841,0,0.0855,0.0339,0,0.128,0.259,121.955,4,,-0.878495693,-1.309927264,0.696562213
