Track Name,Album Name,Artist Name(s),Duration (ms),pop,Genres,dance,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
View,Odd - The 4th Album,SHINee,190821,57,pop,0.728,0.801,6,-4.428,0,0.0439,0.04,0,0.0415,0.656,123.953,4,9.878165639972622
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,210986,70,pop,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184804928132
HERO,RUSH,MONSTA X,231951,54,pop,0.683,0.893,5,-3.086,0,0.162,0.0754,0,0.226,0.909,146.082,4,9.571526351813826
HER,HER,Block B,179053,58,pop,0.646,0.897,8,-2.057,1,0.193,0.0453,0,0.114,0.86,162.017,4,10.694045174537989
Touch my body,TOUCH N MOVE,SISTAR,206500,57,pop,0.633,0.915,9,-2.347,1,0.106,0.0437,0,0.107,0.622,128.033,4,10.702258726899384
Best Of Me,Love Yourself 承 'Her',BTS,227191,66,pop,0.655,0.756,8,-4.388,1,0.07,0.0298,0,0.396,0.469,121.936,4,7.540041067761807
DNA,Love Yourself 承 'Her',BTS,223122,70,pop,0.599,0.775,1,-4.018,0,0.0543,0.0217,0,0.0678,0.696,129.817,4,7.540041067761807
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,210986,70,pop,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184804928132
Love Maze,Love Yourself 轉 'Tear',BTS,221529,66,pop,0.637,0.876,9,-4.652,1,0.0618,0.0483,0,0.0728,0.759,149.93,4,6.877481177275839
Outro: Propose,Skool Luv Affair,BTS,122513,52,pop,0.397,0.847,2,-2.488,1,0.159,0.467,0,0.205,0.514,173.733,4,11.137577002053389
Monster,EX'ACT,EXO,221341,64,pop,0.618,0.76,6,-4.312,1,0.0596,0.0066,0,0.127,0.541,150,4,8.815879534565367
Boy in Luv,Skool Luv Affair,BTS,230778,67,pop,0.491,0.947,0,-2.252,1,0.306,0.00261,0,0.34,0.474,166.236,4,11.137577002053389
I'm Fine,Love Yourself 結 'Answer',BTS,240339,64,pop,0.511,0.84,11,-2.781,0,0.103,0.00852,0,0.346,0.303,87.605,4,6.609171800136893
NoNoNo,Secret Garden,Apink,220099,54,pop,0.74,0.908,4,-2.668,0,0.0327,0.106,0,0.0637,0.745,105.996,4,11.745379876796715
Life Goes On,BE,BTS,207481,75,pop,0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,4,4.3668720054757015
Ma City,The Most Beautiful Moment in Life Pt.2,BTS,256686,61,pop,0.668,0.967,6,-2.192,0,0.0957,0.000266,0,0.0777,0.807,122.007,4,9.341546886
Wedding Dress,Solar,TAEYANG,242746,60,pop,0.729,0.669,0,-4.73,1,0.0347,0.122,0,0.129,0.707,133.943,4,14.757015742642025
GIRLFRIEND,MADE,BIGBANG,228979,53,pop,0.623,0.794,5,-2.231,0,0.0979,0.152,0,0.282,0.456,84.969,4,8.303901437371664
Whalien 52,The Most Beautiful Moment in Life Pt.2,BTS,243222,58,pop,0.585,0.93,10,-2.707,0,0.241,0.0992,2.54e-06,0.345,0.735,90.03,4,9.341546886
Outro: Her,Love Yourself 承 'Her',BTS,228612,52,pop,0.48,0.927,3,-5.704,1,0.27,0.317,0,0.0583,0.45,88.804,4,7.540041067761807
Save Me,The Most Beautiful Moment in Life: Young Forever,BTS,196505,68,pop,0.613,0.822,1,-3.48,1,0.062,0.0269,0,0.0783,0.54,139.936,4,8.919917864476385
I GOT A BOY,I GOT A BOY - The 4th Album,Girls' Generation,271325,57,pop,0.502,0.863,4,-1.273,0,0.272,0.0342,0,0.538,0.527,97.911,4,12.251882272416154
365 FRESH,199X,Triple H,219809,44,pop,0.823,0.837,1,-4.533,1,0.0582,0.19,0,0.28,0.842,107.989,4,7.923340177960301
YESTERDAY,YESTERDAY,Block B,168918,48,pop,0.63,0.868,8,-3.472,0,0.157,0.0813,0,0.0782,0.854,141.905,4,8.153319644079398
Intro: Boy Meets Evil,Wings,BTS,121770,59,pop,0.573,0.89,5,-3.53,0,0.214,0.0212,0,0.132,0.242,130.251,4,8.479123887748118
Answer : Love Myself,Love Yourself 結 'Answer',BTS,251279,63,pop,0.568,0.793,1,-3.749,1,0.0406,0.189,0,0.111,0.45,108.051,4,6.609171800136893
I Can't Let You Go (feat. Space Cowboy),New Wave City,"Muzie,Space Cowboy",207398,25,pop,0.737,0.669,4,-5.143,0,0.11,0.257,0,0.113,0.556,94.033,4,7.060917180013689
21st Century Girl,Wings,BTS,192596,61,pop,0.716,0.906,2,-3.539,1,0.0719,0.00424,0,0.0547,0.763,101.029,4,8.479123887748118
BEST FRIEND,Return,iKON,230148,51,pop,0.457,0.745,4,-4.014,1,0.0864,0.19,0,0.17,0.568,67.927,5,7.186858316221766
Beautiful,"Guardian (Original Television Soundtrack), Pt. 4",Crush,227583,67,rap,0.416,0.41,10,-6.146,1,0.0292,0.843,0,0.107,0.219,110.252,4,8.292950034223136
Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1","CHANYEOL,Punch",192441,70,pop,0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709,4,8.331279945242985
All I Wanna Do,EVERYTHING YOU WANTED,Jay Park,209392,60,rap,0.613,0.668,8,-6.867,1,0.267,0.245,0,0.0735,0.509,96.176,4,8.451745379876797
Overdose,Overdose - The 2nd Mini Album,EXO-K,205611,61,pop,0.498,0.917,5,-1.797,0,0.164,0.0615,0,0.358,0.652,112.357,5,10.65845311430527
Spine Breaker,Skool Luv Affair,BTS,238529,62,pop,0.679,0.927,0,-1.058,1,0.15,0.164,0,0.437,0.861,93.989,4,11.137577002053389
Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,224482,63,pop,0.686,0.842,0,-4.423,1,0.1,0.237,0,0.0683,0.519,115.944,4,6.417522245037645
MIC Drop,Love Yourself 承 'Her',BTS,238193,65,pop,0.667,0.889,6,-4.851,1,0.0917,0.00912,0,0.0816,0.541,169.961,4,7.540041067761807
Bad,Reality,INFINITE,216244,51,pop,0.689,0.858,0,-3.051,1,0.116,0.24,0,0.134,0.458,99.994,4,9.724845995893224
Stigma,Wings,BTS,216063,61,pop,0.566,0.475,0,-5.556,0,0.089,0.148,0,0.139,0.335,136.442,4,8.479123887748118
MAMA,Wings,BTS,212275,58,pop,0.543,0.739,5,-4.818,0,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,4,8.479123887748118
Lucifer,Lucifer - The 2nd Album,SHINee,233986,62,pop,0.75,0.914,11,-1.819,0,0.0518,0.0323,0,0.107,0.866,125.034,4,14.707734428473648
IDOL,Love Yourself 結 'Answer',BTS,222732,71,pop,0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4,6.609171800136893
All Mine,All Mine - SM STATION,f(x),203857,42,pop,0.585,0.85,11,-3.625,1,0.068,0.176,0,0.457,0.648,127.974,4,8.698151950718685
Trivia 承 : Love,Love Yourself 結 'Answer',BTS,225697,58,pop,0.761,0.761,5,-5.721,0,0.0899,0.242,0,0.103,0.484,121.971,4,6.609171800136893
Married To The Music,Married To The Music - The 4th Album Repackage,SHINee,214689,43,pop,0.729,0.869,10,-3.24,0,0.0994,0.107,0,0.0721,0.889,114.995,4,9.667351129
Euphoria,Love Yourself 結 'Answer',BTS,228615,72,pop,0.637,0.799,2,-4.518,1,0.0338,0.394,0,0.0921,0.57,104.996,4,6.609171800136893
Am I Wrong,Wings,BTS,213082,56,pop,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,4,8.479123887748118
Dancing King,Dancing King - SM STATION,Yoo Jae Seok,244463,44,pop,0.729,0.88,6,-3.712,1,0.0458,0.0185,0,0.0574,0.957,127.987,4,8.542094455852157
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,171427,73,pop,0.357,0.572,5,-5.339,0,0.069,0.0811,0,0.145,0.238,162.844,4,1.0047912388774811
I,I - The 1st Mini Album,"TAEYEON,Verbal Jint",206038,59,pop,0.506,0.788,9,-2.372,1,0.0324,0.0666,0,0.324,0.233,89.993,4,9.489390828199863
Outro: Tear,Love Yourself 轉 'Tear',BTS,284980,59,pop,0.711,0.903,6,-2.723,0,0.246,0.327,0,0.0887,0.469,140.02,4,6.877481177275839
The Eve,THE WAR - The 4th Album,EXO,176026,63,pop,0.636,0.702,0,-5.352,0,0.0334,0.0223,0,0.293,0.516,135.104,4,7.709787816563997
Serendipity (Full Length Edition),Love Yourself 結 'Answer',BTS,276707,66,pop,0.422,0.578,8,-7.524,1,0.0548,0.443,0,0.231,0.227,128.921,4,6.609171800136893
Intro: Singularity,Love Yourself 轉 'Tear',BTS,196998,60,pop,0.775,0.272,1,-9.126,0,0.091,0.56,0.00278,0.112,0.198,103.991,3,6.877481177275839
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,238861,68,pop,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,4,9.341546886
Not Today,You Never Walk Alone,BTS,231859,66,pop,0.593,0.945,8,-3.408,1,0.126,0.00174,0,0.923,0.674,110.023,4,8.134154688569472
Hey Mama!,Hey Mama!– The 1st Mini Album,EXO-CBX,199796,47,pop,0.532,0.859,1,-4.106,1,0.142,0.0662,0,0.684,0.934,118.919,4,8.421629021218344
Gee,Oh! - The Second Album,Girls' Generation,201160,66,pop,0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,4,15.178644763860369
Universe,"Universe – Winter Special Album, 2017",EXO,264365,49,pop,0.38,0.439,3,-5.529,1,0.0314,0.603,0,0.133,0.146,139.805,4,7.268993839835729
The Last,Agust D,Agust D,245757,62,pop,0.755,0.837,1,-2.704,1,0.203,0.00167,0.00609,0.0848,0.444,119.98,4,8.629705681040383
Pretty U,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],SEVENTEEN,207299,64,pop,0.642,0.931,8,-2.82,1,0.163,0.0173,0,0.0815,0.884,155.088,4,8.93908282
PARTY,Lion Heart - The 5th Album,Girls' Generation,193813,47,pop,0.753,0.887,10,-2.975,0,0.0359,0.111,1.43e-05,0.0729,0.946,122.981,4,9.623545516769337
MAESTRO,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',SEVENTEEN,198906,70,pop,0.679,0.842,4,-4.113,0,0.189,0.0819,1.2e-06,0.148,0.589,151.984,4,0.9281314168377823
Gashina,SUNMI SPECIAL EDITION [Gashina],SUNMI,180000,61,pop,0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.195,0.53,93.941,4,7.613963039014374
134340,Love Yourself 轉 'Tear',BTS,230063,62,pop,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,4,6.877481177275839
Run BTS,Proof,BTS,204939,75,pop,0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,4,2.814510609
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,210986,70,pop,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184804928132
Epilogue: Young Forever,The Most Beautiful Moment in Life: Young Forever,BTS,171803,63,pop,0.606,0.815,5,-3.818,0,0.232,0.04,0,0.119,0.386,88.054,4,8.919917864476385
PLAYING WITH FIRE,SQUARE TWO,BLACKPINK,197288,71,pop,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,4,8.41889117
Attack on Bangtan,"O!RUL8,2?",BTS,246525,60,pop,0.72,0.962,11,-2.555,0,0.268,0.2,0,0.165,0.667,118.025,4,11.55920602327173
Ay-Yo,Ay-Yo - The 4th Album Repackage,NCT 127,221493,51,pop,0.753,0.845,8,-2.751,0,0.121,0.00629,0,0.317,0.413,90.002,4,2.1765913757700206
SOBER,MADE,BIGBANG,237512,67,pop,0.653,0.835,5,-3.39,1,0.0787,0.00738,0,0.91,0.537,129.948,4,8.303901437371664
The 7th Sense,NCT 2018 EMPATHY,"NCT,NCT U",214035,55,pop,0.682,0.502,2,-9.507,1,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,4,7.055441478439425
give it to me,Agust D,Agust D,149524,63,pop,0.657,0.751,11,-3.889,1,0.185,0.000833,1.05e-05,0.158,0.43,94.987,4,8.629705681040383
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,238861,68,pop,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,4,9.341546886
Blood Sweat & Tears,Wings,BTS,217051,72,pop,0.584,0.885,0,-3.571,0,0.104,0.0244,0,0.357,0.605,92.9,4,8.479123887748118
NU ABO,NU ABO,f(x),224333,47,pop,0.703,0.773,10,-3.529,0,0.0629,0.0186,0,0.279,0.392,95.007,4,14.915811088295689
HIGHLIGHT,Seventeen 3rd Mini Album ’Going Seventeen’,SEVENTEEN,225302,51,pop,0.579,0.927,9,-3.262,0,0.181,0.0282,0,0.283,0.492,144.951,4,8.325804244
Tony Montana (Feat. Yankie),Agust D,"Agust D,yankie",207873,58,pop,0.609,0.776,4,-5.837,1,0.0595,0.00026,1.46e-05,0.105,0.266,116.009,4,8.629705681040383
So What,Love Yourself 轉 'Tear',BTS,281520,64,pop,0.657,0.883,9,-4.294,0,0.0733,0.0238,0,0.0481,0.461,129.943,4,6.877481177275839
BOOMBOOM,Seventeen 3rd Mini Album ’Going Seventeen’,SEVENTEEN,206227,55,pop,0.853,0.814,8,-3.047,1,0.0766,0.0347,0,0.171,0.686,108.111,4,8.325804244
無限的我 무한적아; LIMITLESS,NCT#127 LIMITLESS - The 2nd Mini Album,NCT 127,247467,54,pop,0.614,0.747,5,-5.655,0,0.0743,0.00934,0,0.0337,0.538,78.216,4,8.238193018480493
BTS Cypher 4,Wings,BTS,294463,61,pop,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77e-06,0.0551,0.361,119.978,4,8.479123887748118
Beautiful,THE CLAN pt.2.5 [BEAUTIFUL],MONSTA X,204009,47,pop,0.62,0.906,2,-2.951,0,0.139,0.163,0,0.214,0.884,154.002,4,8.035592060232718
Intro : Persona,soul,BTS,171023,55,pop,0.486,0.871,9,-4.475,0,0.337,0.0278,0,0.313,0.659,85.411,4,5.976728268309377
Miss Right,Skool Luv Affair (Special Addition),BTS,241374,54,pop,0.718,0.835,1,-4.925,1,0.213,0.371,0,0.0764,0.855,92.97,4,10.888432580424366
Fly,FLIGHT LOG : DEPARTURE,GOT7,191575,48,pop,0.601,0.905,7,-1.871,1,0.159,0.201,0,0.345,0.719,132.999,4,9.034907597535934
As If It's Your Last,As If It's Your Last,BLACKPINK,213264,74,pop,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4,7.780971937029432
Adore U,SEVENTEEN 1st Mini Album ’17 CARAT’,SEVENTEEN,186649,60,pop,0.533,0.851,7,-3.435,1,0.201,0.00281,1.57e-06,0.14,0.77,203.802,4,9.848049281314168
Outro: Luv in Skool,"O!RUL8,2?",BTS,86044,53,pop,0.693,0.392,5,-6.615,1,0.0439,0.0508,0,0.144,0.472,131.863,4,11.55920602327173
Ko Ko Bop,THE WAR - The 4th Album,EXO,190422,61,pop,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,4,7.709787816563997
This Love,Descendants Of The Sun Pt.3 (Original Television Soundtrack),DAVICHI,225171,65,pop,0.406,0.446,9,-4.306,1,0.0335,0.739,0,0.194,0.214,138.66,4,9.084188911704311
FAKE LOVE,Love Yourself 轉 'Tear',BTS,242333,78,pop,0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4,6.877481177275839
小幸運,小幸運,Hebe Tien,265521,58,pop,0.519,0.412,0,-8.584,1,0.0365,0.75,0,0.101,0.506,157.916,4,9.733059548
Press Your Number,Press It - The 1st Album,TAEMIN,226257,49,pop,0.656,0.78,10,-3.609,0,0.058,0.186,0,0.209,0.613,120.021,4,9.108829569
Hellevator,SKZ2020,Stray Kids,239133,58,pop,0.506,0.829,7,-2.109,0,0.163,0.0119,0,0.258,0.353,78.183,4,5.04312115
Coffee,"O!RUL8,2?",BTS,260433,62,pop,0.656,0.798,0,-6.608,1,0.103,0.00862,0,0.321,0.573,92.031,4,11.55920602327173
Higher's High,七転七起,NANAOAKARI,213160,33,anime,0.543,0.973,1,-1.365,0,0.154,0.0259,5.79e-05,0.215,0.549,99.446,4,4.314852840520191
rock,anime,JAMIL,212720,46,anime,0.602,0.952,6,-3.904,0,0.0936,0.0341,0,0.1,0.818,160.048,4,8.030116358658454
Sincerely,Sincerely,TRUE,275080,50,anime,0.417,0.846,2,-3.377,1,0.0594,0.0311,0,0.233,0.466,143.994,4,7.170431211498974
Walpurgis,Walpurgis,Aimer,242733,26,anime,0.304,0.4,1,-11.124,0,0.0316,0.489,0.413,0.105,0.04,123.548,4,3.975359342915811
STYX HELIX,eYe's,MYTH & ROID,289573,59,anime,0.591,0.859,9,-5.463,1,0.0555,0.0402,1.61e-05,0.0596,0.327,122.989,4,7.9370294318959616
Kyouran Hey Kids!!,FIXION,THE ORAL CIGARETTES,250973,67,anime,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,4,9.242984257357975
ユメセカイ,Sunny Side Story,Haruka Tomatsu,288506,47,anime,0.526,0.676,3,-4.464,1,0.0253,0.467,0,0.0744,0.499,162.07,4,12.210814510609172
Theme of Weathering With You,Weathering With You,RADWIMPS,41733,38,anime,0.468,0.247,9,-10.09,1,0.0356,0.76,0.938,0.101,0.218,92.034,4,5.708418891170431
Koino Uta,Koino Uta,"Yunomi,Tsukasa Yuzaki",209898,52,anime,0.633,0.839,0,-6.302,0,0.0488,0.0281,0.00124,0.0823,0.371,160.018,4,4.498288843258043
Burning Up (Fire),The Most Beautiful Moment in Life: Young Forever,BTS,203351,68,pop,0.626,0.706,10,-3.201,0,0.0596,0.00225,0,0.122,0.534,99.939,4,8.919917864476385
소방차 Fire Truck,NCT #127 - The 1st Mini Album,NCT 127,178565,53,pop,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,4,8.731006160164272
"BERMUDA TRIANGLE (Feat. Crush, DEAN)","BERMUDA TRIANGLE (Feat. Crush, DEAN)","ZICO,Crush,DEAN",207026,50,rap,0.469,0.819,3,-3.469,0,0.306,0.0592,0,0.178,0.334,89.013,4,8.344969199178644
Dream,Dream,"Suzy,BAEKHYUN",222415,59,pop,0.718,0.476,4,-9.205,1,0.14,0.422,0,0.0876,0.448,48.973,4,9.237508556
Starry Night,Yellow Flower,MAMAMOO,211236,55,pop,0.581,0.773,9,-3.302,0,0.0499,0.656,0,0.112,0.507,124.138,4,7.0746064339493495
Autumn Leaves,The Most Beautiful Moment in Life Pt.2,BTS,267150,61,pop,0.619,0.804,10,-3.301,0,0.0424,0.0135,0,0.127,0.314,104.978,4,9.341546886
Supermassive Black Hole,Black Holes and Revelations,Muse,212439,80,rock,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120,4,18.78986995208761
Stacy's Mom,I've Never Done Anything Like This,Bowling For Soup,193042,57,pop,0.728,0.801,4,-3.636,1,0.0748,0.0035,0.000195,0.0907,0.811,119.989,4,13.938398357289527
18,Burnout (Deluxe Version),Anarbor,157360,61,pop,0.724,0.854,11,-2.779,1,0.0997,0.0603,0,0.0805,0.88,98.056,4,11.83025325119781
Girl All the Bad Guys Want,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),Bowling For Soup,196548,39,pop,0.639,0.837,7,-4.743,1,0.0493,0.00376,0,0.331,0.899,131.99,4,10.182067077344286
You And I,Free Your Mind,Anarbor,177760,50,pop,0.616,0.871,0,-4.128,1,0.049,0.00135,0,0.426,0.679,119.967,4,16.06570841889117
Getting Old Sucks (But Everybody's Doing It),pop,Bowling For Soup,224458,41,pop,0.588,0.956,1,-3.714,1,0.0536,0.00361,4.52e-05,0.0816,0.497,112.018,4,2.948665297741273
Ohio (Come Back To Texas),A Hangover You Don't Deserve,Bowling For Soup,230560,53,pop,0.416,0.748,11,-4.83,1,0.0487,7.43e-05,0,0.0995,0.792,150.094,4,21.253935660506503
Lucky One,EX'ACT,EXO,227485,51,pop,0.731,0.787,1,-3.95,1,0.055,0.169,0,0.0892,0.799,120.951,4,8.815879534565367
Traicionera,MANTRA,Sebastian Yatra,229386,74,pop,0.775,0.679,11,-4.985,1,0.0465,0.147,0,0.155,0.675,91,4,6.877481177275839
Ciudad Mágica,Destinologia,Tan Bionica,209520,63,rock,0.618,0.913,9,-5.281,0,0.0335,0.000853,2.28e-05,0.146,0.706,122.007,4,12.251882272416154
Y dale alegría a mi corazón,Tercer Mundo,Fito Paez,311946,51,rock,0.618,0.367,2,-11.324,1,0.0468,0.671,0.000291,0.337,0.49,77.857,4,34.776180698151954
Cálido y Rojo,Fuerte,Miranda!,209933,49,pop,0.707,0.667,9,-6.134,1,0.0312,0.0231,0.00191,0.0998,0.695,128.002,4,7.950718685831622
Te Amo,Te Amo,Makano,227108,63,reggae,0.662,0.667,1,-7.619,1,0.0541,0.0869,0,0.325,0.673,91.994,4,16.37508556
Danza Kuduro,Meet The Orphans,"Don Omar,Lucenzo",198773,82,reggae,0.4,0.915,0,-4.89,1,0.279,0.083,0,0.0503,0.871,89.006,3,15.252566735112936
Rosas,Lo Que Te Conte Mientras Te Hacias La Dormida,La Oreja de Van Gogh,236506,80,pop,0.783,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4,22.253251197809718
"Te Quiero Mucho, Mucho",Eres la Persona Correcta en el Momento Equivocado (Deluxe Edition),Río Roma,221560,54,pop,0.596,0.674,5,-5.713,1,0.0308,0.389,0,0.0968,0.561,107.091,4,8.027378508
Costumbres Argentinas - 1994 Remastered Version,Los Abuelos De La Nada 1 (1994 Remastered Version),Los Abuelos De La Nada,195293,57,rock,0.444,0.833,4,-10.301,1,0.063,0.0684,0.000262,0.435,0.668,140.961,4,31.252566735112936
Esclavo De Sus Besos,Sin Mirar Atrás,David Bisbal,237373,60,pop,0.599,0.898,2,-3.718,1,0.0432,0.081,0,0.119,0.707,134.992,4,16.251882272416154
Cristina,FANTASÍA,Sebastian Yatra,201626,73,pop,0.411,0.508,5,-4.342,1,0.0556,0.29,0,0.123,0.668,81.96,3,5.976728268309377
Andas En Mi Cabeza,Andas En Mi Cabeza,"Chino & Nacho,Daddy Yankee",247493,74,reggae,0.671,0.954,9,-1.87,1,0.13,0.0244,0,0.111,0.556,104.114,4,9.119780971937029
Todo Cambió,Todo Cambio,Camila,193826,79,pop,0.452,0.523,5,-6.453,1,0.0625,0.563,0,0.233,0.363,173.85,3,19.252566735112936
Vivir Mi Vida,3,Marc Anthony,252346,76,salsa,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,4,11.696098562628336
743,Fuerte,Miranda!,206760,55,pop,0.849,0.759,9,-6.232,0,0.0304,0.0951,0.000121,0.127,0.948,110.983,4,7.950718685831622
Te necesito,33,Luis Miguel,194320,66,pop,0.557,0.759,10,-6.404,1,0.0794,0.654,0,0.109,0.736,170.028,4,21.508555783709788
Cuatro Vientos,El Baile Interior,Bersuit Vergarabat,186986,45,rock,0.64,0.687,0,-4.991,1,0.0275,0.442,0,0.0996,0.793,123.014,4,11.066392881587953
MIROTIC,MIROTIC - The 4th Album,TVXQ!,208466,59,pop,0.722,0.784,1,-2.411,0,0.0408,0.049,0,0.0895,0.705,99.985,4,16.517453798767967
Begin,Wings,BTS,229740,58,pop,0.566,0.842,9,-5.222,0,0.0442,0.00357,0.000253,0.141,0.308,131.05,4,8.479123887748118
Spring Day,You Never Walk Alone,BTS,274097,73,pop,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,4,8.134154688569472
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,238861,68,pop,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,4,9.341546886
emo,emo,AmaLee,273157,34,anime,0.525,0.646,1,-8.623,1,0.0482,0.097,3.49e-05,0.184,0.262,152.01,4,4.1943874058863795
Kokoronashi,Contrast,majiko,273583,60,anime,0.528,0.593,1,-3.68,1,0.0545,0.289,0.00054,0.0724,0.351,167.238,4,9.968514716
"Centimeter (From Rent a Girlfriend: Kanojo, Okarishimasu)","Centimeter (From Rent a Girlfriend: Kanojo, Okarishimasu)",Miura Jam,225343,32,anime,0.622,0.864,2,-6.196,1,0.0399,0.00275,0.00036,0.301,0.796,139.954,4,4.602327173169062
告白バンジージャンプ,告白バンジージャンプ,halca,251866,38,anime,0.539,0.862,7,-2.25,1,0.045,0.0135,6.38e-06,0.109,0.682,92.623,3,4.583162217659138
Nangangamba,Nangangamba,Zack Tabudlo,210354,66,pop,0.62,0.547,1,-6.772,1,0.0248,0.112,0,0.19,0.208,98.032,4,4.654346338124572
Heart Can’t Lose,Episode,Zack Tabudlo,240952,44,pop,0.647,0.567,1,-8.971,1,0.0328,0.0318,0,0.133,0.374,125.871,4,3.466119097
Para Sa Mga Ex,Episode,Zack Tabudlo,204855,38,pop,0.622,0.439,9,-7.176,1,0.033,0.715,0,0.114,0.714,79.023,4,3.466119097
Pano,Pano,Zack Tabudlo,254400,68,pop,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,3,3.323750855578371
Hindi Ko Kaya,Hindi Ko Kaya,Zack Tabudlo,196363,44,pop,0.527,0.423,1,-9.88,1,0.0432,0.0797,0,0.085,0.524,76.807,4,3.887748117727584
Calm Me Down,Episode,Zack Tabudlo,282950,42,pop,0.592,0.49,10,-8.508,1,0.0263,0.395,0,0.333,0.437,99.994,4,3.466119097
Binibini,Episode,Zack Tabudlo,221538,65,pop,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,3.466119097
Ba't Ganto Ang Pag-ibig,Episode,Zack Tabudlo,193846,40,pop,0.647,0.324,9,-9.405,1,0.0358,0.332,0,0.109,0.377,130.023,4,3.466119097
Iba (ft. Moira Dela Torre),Iba,"Zack Tabudlo,Moira Dela Torre",255857,48,pop,0.563,0.799,2,-4.599,1,0.0358,0.529,0.000241,0.28,0.469,140.045,4,3.132101300479124
Simula Palang Nung Una,Episode,Zack Tabudlo,259487,39,pop,0.744,0.568,10,-6.33,0,0.0277,0.207,1.08e-06,0.102,0.484,116.981,4,3.466119097
Gusto,3rd Time’s A Charm,"Zack Tabudlo,Al James",260000,65,pop,0.608,0.695,10,-5.307,0,0.0333,0.038,0,0.0939,0.203,83.965,4,1.377138945927447
Huwag Mong Pahulain,Episode,Zack Tabudlo,203636,37,pop,0.736,0.34,2,-8.477,1,0.032,0.565,0.000367,0.0911,0.354,131.882,4,3.466119097
Pano,Pano,Zack Tabudlo,254400,68,pop,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,3,3.323750855578371
Give Me Your Forever,Episode,Zack Tabudlo,244800,71,pop,0.627,0.363,8,-8.127,1,0.0291,0.279,0,0.0928,0.301,99.905,4,3.466119097
ハウル,unlasting,LiSA,293600,24,anime,0.502,0.95,2,-3.279,1,0.111,0.0476,0,0.106,0.482,130.977,4,5.3114305270362765
紅蓮華 -TV ver.-,紅蓮華,LiSA,89946,51,anime,0.559,0.973,4,-3.386,0,0.088,0.0573,0,0.558,0.632,135.012,4,5.752224503764545
Tomorrow,Skool Luv Affair,BTS,261574,60,pop,0.399,0.887,1,-2.578,0,0.201,0.00946,0,0.281,0.627,128.119,4,11.137577002053389
