Track Name,Album Name,Artist Name(s),Duration (ms),Popularity,Genres,dance,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
Hands Up,Hands Up,NCT WISH,194653,47,pop,0.736,0.806,4,-2.868,1,0.0483,0.0859,0,0.0623,0.682,100.018,4,1.486652977412731
The Feels,Formula of Love: O+T=<3,TWICE,198053,70,pop,0.808,0.903,9,-2.179,1,0.0729,0.0899,0,0.0816,0.922,120.044,4,3.3894592744695413
Ko Ko Bop,THE WAR - The 4th Album,EXO,190422,61,pop,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,4,7.709787816563997
BOOMBOOM,Seventeen 3rd Mini Album ’Going Seventeen’,SEVENTEEN,206227,55,pop,0.853,0.814,8,-3.047,1,0.0766,0.0347,0,0.171,0.686,108.111,4,8.325804244
Lotto,LOTTO - The 3rd Album Repackage,EXO,189774,61,pop,0.798,0.867,11,-3.207,0,0.0386,0.0618,0,0.193,0.702,99.996,4,8.624229979466119
Magic Shop,Love Yourself 轉 'Tear',BTS,275695,67,pop,0.531,0.661,1,-5.836,1,0.0907,0.103,0,0.0779,0.278,149.934,4,6.877481177275839
Closer Than This,MUSE,Jimin,223301,69,pop,0.716,0.531,0,-6.051,1,0.0367,0.391,0,0.0691,0.431,87.984,4,0.7063655030800822
Please Don't Change (feat. DJ Snake),GOLDEN,"Jung Kook,DJ Snake",146684,72,pop,0.797,0.743,11,-6.005,1,0.174,0.164,1.2e-06,0.164,0.768,114.878,4,1.4154688569472964
2WORLDS,2WORLDS,"Madge,VALORANT",149333,53,pop,0.783,0.789,10,-4.69,1,0.0624,0.156,5.73e-06,0.0683,0.659,135.043,4,1.0266940451745379
make a move,make a move,dee holt,153559,27,pop,0.771,0.556,9,-6.674,0,0.0329,0.147,0.00014,0.145,0.759,90.002,4,1.051334702258727
Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),"MAX,SUGA",172244,57,pop,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,4,4.547570157426421
Butter,Proof,BTS,164952,74,pop,0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4,2.814510609
Why?,Why?,PLAVE,147373,58,pop,0.843,0.567,0,-5.569,1,0.0342,0.49,0.00106,0.123,0.669,100.03,4,1.8590006844626967
Galaxy,Full Album RED PLANET,BOL4,213853,59,pop,0.483,0.814,0,-2.407,1,0.143,0.683,0,0.0918,0.696,82.814,4,8.594113620807667
Like a Fool,Like a Fool,"NIve,Sam Kim",214426,51,pop,0.492,0.491,9,-8.661,1,0.293,0.564,0,0.0927,0.492,177.034,3,5.002053388090349
Luv Luv Luv,"My Lovely Liar, Pt. 5 (Original Television Soundtrack)","JO YURI,SUNG HAN BIN",202173,53,pop,0.436,0.533,5,-6.295,1,0.0535,0.374,0,0.32,0.463,140.802,3,1.596167008898015
Boy in Luv,Skool Luv Affair,BTS,230778,67,pop,0.491,0.947,0,-2.252,1,0.306,0.00261,0,0.34,0.474,166.236,4,11.137577002053389
Lucky One,EX'ACT,EXO,227485,51,pop,0.731,0.787,1,-3.95,1,0.055,0.169,0,0.0892,0.799,120.951,4,8.815879534565367
IDOL,Love Yourself 結 'Answer',BTS,222732,71,pop,0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4,6.609171800136893
Growl,The 1st Album 'XOXO' (Repackage),EXO,207053,64,pop,0.681,0.814,11,-2.83,0,0.0603,0.145,0,0.556,0.876,89.993,4,11.66050650239562
The Eve,THE WAR - The 4th Album,EXO,176026,63,pop,0.636,0.702,0,-5.352,0,0.0334,0.0223,0,0.293,0.516,135.104,4,7.709787816563997
Psycho,‘The ReVe Festival’ Finale,Red Velvet,210560,69,pop,0.664,0.666,8,-2.203,1,0.0446,0.193,0,0.0854,0.405,139.987,4,5.278576317590692
BOSS,NCT 2018 EMPATHY,"NCT,NCT U",210641,60,pop,0.787,0.543,10,-6.7,0,0.037,0.0233,0,0.0861,0.332,99.026,4,7.055441478439425
That That (prod.&feat. SUGA of BTS),PSY 9th,"PSY,SUGA",174646,70,pop,0.903,0.962,4,-3.203,1,0.0852,0.0302,0,0.0273,0.906,129.968,4,2.9295003422313486
Christmas Tree,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",V,209946,71,pop,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009,4,3.274469541409993
MIC Drop,Love Yourself 承 'Her',BTS,238193,65,pop,0.667,0.889,6,-4.851,1,0.0917,0.00912,0,0.0816,0.541,169.961,4,7.540041067761807
Sweet Night,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,V,214258,70,pop,0.459,0.339,3,-7.961,1,0.0251,0.491,6.05e-06,0.0892,0.146,92.097,4,5.0568104038329915
Play That Song,a girl a bottle a boat,Train,243253,62,pop,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,4,8.180698151950718
Die Trying,Die Trying,"aespa,TOKiMONSTA",175680,51,pop,0.803,0.808,8,-6.587,1,0.0602,0.0159,0.159,0.106,0.248,145.042,4,0.9965776865160849
SHEESH,BABYMONS7ER,BABYMONSTER,170356,78,pop,0.774,0.728,2,-5.079,1,0.169,0.113,0,0.0473,0.461,140.041,4,1.0047912388774811
UNDEFEATED,UNDEFEATED,"XG,VALORANT",173105,59,pop,0.798,0.69,1,-4.166,1,0.156,0.0606,0,0.107,0.537,160.977,4,0.97467488
FAKE LOVE,Love Yourself 轉 'Tear',BTS,242333,78,pop,0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4,6.877481177275839
Soñar (Breaker),Fe3O4: BREAK,NMIXX,173053,60,pop,0.86,0.762,7,-3.839,1,0.123,0.201,0,0.082,0.787,125.074,4,1.215605749486653
Spring Day,You Never Walk Alone,BTS,274097,73,pop,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,4,8.134154688569472
Boy With Luv (feat. Halsey),soul,"BTS,Halsey",229773,75,pop,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4,5.976728268309377
Dream,Dream,"Suzy,BAEKHYUN",222415,59,pop,0.718,0.476,4,-9.205,1,0.14,0.422,0,0.0876,0.448,48.973,4,9.237508556
Midas Touch,Midas Touch,KISS OF LIFE,162880,73,pop,0.796,0.9,6,-3.049,1,0.052,0.0513,0,0.118,0.854,118.969,4,0.999315537
Hurt,NewJeans 1st EP 'New Jeans',NewJeans,177946,71,pop,0.599,0.446,10,-6.511,0,0.0833,0.731,0,0.105,0.567,179.877,4,2.6721423682409307
OMG,NewJeans 'OMG',NewJeans,212253,78,pop,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4,2.2505133470225873
Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,179026,77,pop,0.593,0.935,4,-3.43,0,0.225,0.268,0,0.286,0.783,99.976,4,2.6721423682409307
ANTIFRAGILE,UNFORGIVEN,LE SSERAFIM,184444,75,pop,0.879,0.784,10,-3.944,0,0.081,0.0759,0,0.125,0.83,105.019,4,1.9247091033538672
FEARLESS (2023 Ver.),UNFORGIVEN,LE SSERAFIM,168437,70,pop,0.856,0.615,7,-7.226,1,0.133,0.0602,0.0018,0.118,0.48,103.948,4,1.9247091033538672
Magnetic,SUPER REAL ME,ILLIT,160688,82,pop,0.797,0.668,6,-5.819,1,0.0687,0.257,0,0.0876,0.69,131.067,4,1.0239561943874058
Baby Don’t Stop,NCT 2018 EMPATHY,"NCT,NCT U",183019,59,pop,0.827,0.739,8,-6.391,1,0.0744,0.0214,4.13e-06,0.043,0.352,95.999,4,7.055441478439425
Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,224482,63,pop,0.686,0.842,0,-4.423,1,0.1,0.237,0,0.0683,0.519,115.944,4,6.417522245037645
Attention,NewJeans 1st EP 'New Jeans',NewJeans,180066,75,pop,0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,4,2.6721423682409307
Florida!!! (feat. Florence + The Machine),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,"Taylor Swift,Florence + The Machine",215463,71,pop,0.533,0.573,0,-7.123,1,0.138,0.178,0,0.309,0.398,150.088,4,0.9555099247091033
LOVE DIVE,LOVE DIVE,IVE,177186,71,pop,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,4,2.9952087611225187
POP!,IM NAYEON,NAYEON,168106,71,pop,0.795,0.859,2,-2.994,1,0.0542,0.0361,0,0.0321,0.356,96.986,4,2.7761806981519506
해야 (HEYA),IVE SWITCH,IVE,189680,67,pop,0.702,0.837,5,-3.447,0,0.0567,0.0297,0,0.227,0.685,91.986,4,0.9281314168377823
LA DI DA,-77.82x-78.29,EVERGLOW,210893,61,pop,0.477,0.85,3,-1.486,0,0.0911,0.00108,0,0.0675,0.601,163.845,4,4.531143052703627
LILAC,IU 5th Album 'LILAC',IU,214253,65,pop,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,4,4.024640657084189
FANCY,FANCY YOU,TWICE,213880,72,pop,0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,4,5.949349760438056
Perfect World,Perfect World,TWICE,182680,57,pop,0.684,0.877,3,-2.322,0,0.0611,0.0477,0,0.344,0.599,134.98,4,3.682409308692676
Ditto,Ditto,NewJeans,185506,78,pop,0.814,0.641,6,-5.957,0,0.111,0.027,0,0.0993,0.183,133.854,4,2.2888432580424367
"눈,코,입 (Eyes, Nose, Lips)",RISE,TAEYANG,229989,70,pop,0.63,0.516,0,-5.759,1,0.0379,0.736,0,0.264,0.254,143.786,4,10.833675564681725
MAESTRO,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',SEVENTEEN,198906,70,pop,0.679,0.842,4,-4.113,0,0.189,0.0819,1.2e-06,0.148,0.589,151.984,4,0.9281314168377823
FREAK,YUQ1,YUQI,171080,60,pop,0.809,0.815,5,-3.517,1,0.0462,0.0771,0,0.105,0.813,119.996,4,0.944558522
New Jeans,NewJeans 'Super Shy',NewJeans,108986,77,pop,0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,4,1.7412731006160165
I’ll See You There Tomorrow,minisode 3: TOMORROW,TOMORROW X TOGETHER,196694,66,pop,0.748,0.827,4,-5.242,1,0.0512,0.146,0,0.265,0.645,121.031,4,1.0047912388774811
The Killa (I Belong to You),minisode 3: TOMORROW,TOMORROW X TOGETHER,162642,62,pop,0.759,0.56,7,-5.536,1,0.144,0.134,4.84e-06,0.126,0.481,67.968,3,1.0047912388774811
Queencard,I feel,(G)I-DLE,161240,73,pop,0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,4,1.8863791923340179
Look At Me,Twicetagram,TWICE,193146,64,pop,0.719,0.909,1,-3.585,1,0.0365,0.156,1.21e-06,0.0655,0.665,134.892,4,7.425051334702259
BATTER UP,BATTER UP,BABYMONSTER,188179,74,pop,0.903,0.685,11,-4.772,0,0.105,0.069,1.12e-05,0.127,0.873,130.01,4,1.3497604380561259
MANIAC,The 4th Mini Album 'VERSUS',VIVIZ,195520,68,pop,0.755,0.575,9,-4.521,1,0.0705,0.189,0,0.0978,0.808,114.962,4,1.4182067077344285
Left and Right (Feat. Jung Kook of BTS),CHARLIE,"Charlie Puth,Jung Kook,BTS",154486,73,pop,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,2.4914442162902124
Still into You,Paramore,Paramore,216013,81,pop,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4,11.994524298425736
I Ain't Worried,I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick),OneRepublic,148485,82,pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,2.891170431211499
Daydreamin',Yours Truly,Ariana Grande,211293,67,pop,0.675,0.648,7,-6.003,1,0.0317,0.234,0,0.561,0.322,114.051,3,12.251882272416154
Armageddon,Armageddon - The 1st Album,aespa,196466,72,pop,0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,4,0.8542094455852156
Speed Drive,Barbie The Album,Charli xcx,117809,63,pop,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,4,1.702943189596167
Bubble Gum,How Sweet,NewJeans,200266,73,pop,0.758,0.709,9,-3.589,1,0.0447,0.138,0,0.0765,0.529,105.005,4,0.8596851471594799
Lose My Breath (Feat. Charlie Puth),Lose My Breath (Feat. Charlie Puth),"Stray Kids,Charlie Puth",166913,67,pop,0.818,0.707,5,-5.178,0,0.108,0.166,0,0.161,0.589,133.059,4,0.8980150581793293
How Sweet,How Sweet,NewJeans,219026,77,pop,0.803,0.895,1,-2.888,1,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,4,0.8596851471594799
Never Let Go,Never Let Go,Jung Kook,166812,72,pop,0.664,0.773,9,-4.32,1,0.0688,0.048,1.49e-05,0.238,0.173,129.884,4,0.8213552361396304
Fly High,AG! Calling,ATARASHII GAKKO!,183186,51,pop,0.728,0.841,11,-3.6,0,0.0523,0.045,1.66e-05,0.0861,0.797,137.995,4,0.8213552361396304
Précis Two,After Fillmore County,"Vansire,Ivy Sole",72000,56,pop,0.607,0.516,6,-11.963,0,0.0975,0.602,0.706,0.599,0.967,121.485,4,4.462696783025325
That I Miss You,That I Miss You,Vansire,140116,62,pop,0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,4,6.713210130047912
Pantropiko,Pantropiko,BINI,225466,70,pop,0.78,0.803,11,-3.03,1,0.0438,0.25,0,0.259,0.801,94.989,4,1.377138945927447
"Salamin, Salamin",Talaarawan,BINI,230218,71,pop,0.819,0.614,5,-7.074,1,0.0363,0.0971,0,0.247,0.704,122.001,4,1.0704996577686516
Karera,Karera,BINI,268474,68,pop,0.73,0.863,7,-3.336,1,0.0441,0.262,3.75e-05,0.403,0.813,118.022,4,1.5304585900068446
Lagi,Feel Good,BINI,256410,67,pop,0.777,0.831,9,-2.917,1,0.0554,0.02,7.14e-05,0.248,0.719,117.016,4,2.510609171800137
Matsuri,LOVE ALL SERVE ALL,Fujii Kaze,225920,67,pop,0.663,0.731,1,-7.335,1,0.0338,0.00892,0.0502,0.293,0.356,97.025,4,3.030800821355236
Toxic,In The Zone,Britney Spears,198800,83,pop,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,21.388090349075977
Gimme More,Blackout,Britney Spears,251240,83,pop,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,17.440109514031484
Mr Wonderful,Smile,SMiLE.dk,193733,42,pop,0.679,0.967,2,-5.24,1,0.0325,0.0626,0.0437,0.136,0.763,137.987,4,26.72416153319644
Sexy Naughty Bitchy,I Believe,Tata Young,208760,41,pop,0.703,0.83,10,-5.389,0,0.0626,0.0187,1.99e-05,0.0539,0.862,98.025,4,21.10335386721424
Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",218093,85,pop,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4,19.345653661875428
Womanizer,Circus (Deluxe Version),Britney Spears,224400,80,pop,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,4,16.334017796030118
dance,POP CUBE,imase,210600,71,pop,0.924,0.563,7,-7.899,0,0.0802,0.0879,0,0.103,0.872,117.06,4,2.3983572895277208
踊り子,replica,Vaundy,229328,72,pop,0.712,0.517,7,-10.157,1,0.0533,0.826,0.8,0.0949,0.686,157.038,4,1.3826146475017111
rock,rock,LISA,138213,78,pop,0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,4,0.7665982203969883
Garden,LOVE ALL SERVE ALL,Fujii Kaze,229333,61,pop,0.589,0.527,4,-8.332,1,0.0572,0.0932,0.000337,0.104,0.576,138.023,4,3.030800821355236
Dernière danse,Mini World,Indila,213493,79,pop,0.669,0.449,0,-7.658,0,0.049,0.184,0,0.0729,0.327,114.924,4,11.252566735112936
FEVER,BORDER : CARNIVAL,ENHYPEN,172106,73,pop,0.6,0.713,6,-5.079,0,0.0592,0.0642,0,0.142,0.471,72.999,4,3.9370294318959616
rock,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,157261,68,pop,0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,4,2.1820670773442847
Rover,Rover - The 3rd Mini Album,KAI,174506,69,pop,0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022,4,2.0588637919233403
libidO,"Instinct, Pt. 1",OnlyOneOf,194373,46,pop,0.649,0.861,7,-3.516,0,0.0943,0.189,0,0.17,0.525,100.032,4,3.9863107460643397
Bambi,Bambi - The 3rd Mini Album,BAEKHYUN,213053,61,pop,0.438,0.632,7,-4.447,0,0.0417,0.434,0,0.214,0.386,61.45,4,4.010951403148528
Light a Flame,; [Semicolon],SEVENTEEN,189586,59,pop,0.83,0.458,9,-7.306,1,0.0488,0.202,7.07e-06,0.0922,0.643,114.998,4,4.454483230663929
Whiplash,NCT #127 CHERRY BOMB - The 3rd Mini Album,NCT 127,201658,61,pop,0.815,0.767,1,-6.119,0,0.182,0.0318,0,0.19,0.76,99.984,4,7.8028747433264884
Movie Star,"HELLO Chapter 1: Hello, Stranger",CIX,210506,52,pop,0.718,0.89,3,-3.798,0,0.0553,0.107,0,0.462,0.741,111.967,4,5.6974674880219025
Perfume,Perfume - The 1st Mini Album,NCT DOJAEJUNG,167626,62,pop,0.718,0.735,8,-1.728,1,0.0377,0.173,0,0.142,0.699,105.977,4,1.9630390143737166
"Red Lights (Bang Chan, Hyunjin)",NOEASY,Stray Kids,189906,70,pop,0.707,0.74,11,-4.311,0,0.0509,0.179,0,0.612,0.336,127.974,4,3.6112251882272415
dOra maar,unknown art pop 2.1,OnlyOneOf,199826,42,pop,0.643,0.768,10,-3.575,0,0.0561,0.543,0,0.191,0.769,84,4,5.174537987679671
Skyfall,Skyfall,Adele,286480,84,pop,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4,12.49555099247091
Alors on danse - Radio Edit,Cheese,Stromae,206066,77,pop,0.79,0.593,1,-9.204,0,0.0776,0.0983,0.00202,0.065,0.72,119.958,4,15.252566735112936
distraction,distraction,AleXa,174456,28,pop,0.612,0.696,5,-5.725,1,0.185,0.00178,1.55e-05,0.104,0.634,175.078,4,0.7638603696098563
LOVE RECIPE,"WONDO Project : LOVE RECIPE, Vol.1","SOYOU,Junggigo",231386,36,pop,0.587,0.861,11,-3.362,0,0.126,0.409,0,0.0832,0.685,98.958,4,0.7474332648870636
Who,MUSE,Jimin,170887,89,pop,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4,0.7063655030800822
Rebirth (Intro),MUSE,Jimin,144624,70,pop,0.372,0.567,5,-4.211,0,0.0361,0.142,0,0.0871,0.0928,172.024,4,0.7063655030800822
Interlude : Showtime,MUSE,Jimin,78492,69,pop,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002,4,0.7063655030800822
Be Mine,MUSE,Jimin,207347,74,pop,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495,5,0.7063655030800822
DIVE,DIVE,TWICE,181860,56,pop,0.796,0.702,1,-3.413,1,0.0377,0.146,0,0.119,0.893,114.992,4,0.73100616
Open Always Wins,Open Always Wins,TOMORROW X TOGETHER,142344,52,pop,0.671,0.811,1,-4.144,0,0.0856,0.0539,0,0.144,0.372,103.775,4,0.7118412046543463
ひとつの誓い (We’ll Never Change),誓い (CHIKAI),TOMORROW X TOGETHER,177360,57,pop,0.546,0.7,6,-5.249,1,0.146,0.098,0,0.249,0.487,163.284,3,0.7529089664613279
Cheese,1 to 3 - The 3rd Mini Album,"SUHO,WENDY",186400,36,pop,0.654,0.89,4,-2.692,1,0.0662,0.0476,0,0.259,0.609,118.98,4,0.840520192
Let It Burn,H1-KEY 3rd Mini Album [LOVE or HATE],H1-KEY,181693,42,pop,0.522,0.812,1,-2.846,1,0.0436,0.0963,0,0.115,0.946,178.794,4,0.7885010266940452
coco water,coco water,Whee In,158853,39,pop,0.621,0.783,6,-6.31,1,0.0746,0.515,0,0.14,0.657,159.895,4,0.7255304585900069
SUPERPOWER,SUPERPOWER,"VALORANT,KISS OF LIFE,Mark Tuan",182987,57,pop,0.627,0.925,2,-4.32,1,0.0932,0.00187,0,0.337,0.522,91.064,4,0.6954140999315537
Like You Love Me,Citizen of Heaven,Tauren Wells,210697,49,pop,0.796,0.807,10,-4.721,1,0.0438,0.0386,0,0.1,0.931,111.004,4,5.190965092402464
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",245426,69,pop,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,4,3.3894592744695413
Look At That Woman,Kansas Anymore,ROLE MODEL,163458,72,pop,0.664,0.741,2,-7.78,1,0.0334,0.423,0.223,0.102,0.582,134.99,4,0.7063655030800822
back from the dead (with mxmtoon),back from the dead,"Lyn Lapid,mxmtoon",158060,49,pop,0.708,0.617,2,-8.743,1,0.0395,0.58,0.0961,0.0999,0.496,122.017,4,0.8788501026694046
Apple,BRAT,Charli xcx,151739,82,pop,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4,0.8213552361396304
This Love,Songs About Jane: 10th Anniversary Edition,Maroon 5,206200,83,pop,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4,23.252566735112936
If I Can't Have You,Shawn Mendes (Deluxe),Shawn Mendes,191466,72,pop,0.691,0.823,2,-4.197,1,0.0622,0.489,0,0.134,0.87,123.943,4,5.790554414784395
...Baby One More Time,...Baby One More Time (Digital Deluxe Version),Britney Spears,211066,83,pop,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4,26.223134839151268
XO (Only If You Say Yes),ROMANCE : UNTOLD,ENHYPEN,188332,76,pop,0.662,0.761,8,-6.885,1,0.0532,0.112,0,0.21,0.471,96.95,4,0.7255304585900069
Walk,WALK - The 6th Album,NCT 127,191826,61,pop,0.725,0.846,4,-4.383,0,0.258,0.021,0,0.0554,0.884,97.948,4,0.7200547570157426
MOUNTAINS,ATE,Stray Kids,187545,68,pop,0.512,0.943,8,-2.961,1,0.254,0.0121,0,0.359,0.551,180.025,4,0.7063655030800822
SOMETHING AIN'T RIGHT,AWE,XG,190666,65,pop,0.768,0.884,1,-3.826,0,0.0451,0.107,2.75e-06,0.323,0.747,123.99,4,0.3997262149212868
Stray Kids,ATE,Stray Kids,189050,68,pop,0.655,0.693,1,-4.923,1,0.0464,0.0173,0,0.182,0.372,159.964,4,0.7063655030800822
Igloo,Lose Yourself,KISS OF LIFE,131786,82,pop,0.916,0.609,11,-4.457,0,0.217,0.168,0,0.0906,0.873,139.912,4,0.4654346338124572
Debut,Debut,KATSEYE,123281,73,pop,0.866,0.604,11,-4.286,1,0.0763,0.00999,0,0.218,0.714,121.99,4,0.7638603696098563
Midnight Fiction,SUPER REAL ME,ILLIT,168104,67,pop,0.687,0.837,4,-5.722,1,0.0344,0.241,0,0.231,0.824,129.942,4,1.0239561943874058
Black Swan,soul,BTS,198260,69,pop,0.719,0.757,2,-5.167,0,0.0849,0.137,0,0.129,0.489,147.024,4,5.114305270362765
Right Now,Supernatural,NewJeans,160413,70,pop,0.67,0.802,3,-6.555,0,0.0468,0.123,0.00478,0.121,0.551,171.977,4,0.783025325
Alibi (with Pabllo Vittar & Yseult),Alibi (with Pabllo Vittar & Yseult),"Sevdaliza,Pabllo Vittar,Yseult",161655,82,pop,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,4,0.7638603696098563
Perfect Night,Perfect Night,LE SSERAFIM,159080,78,pop,0.697,0.82,5,-4.502,1,0.0308,0.1,0,0.0631,0.502,136.054,4,1.434633812457221
JJAM,ATE,Stray Kids,185527,71,pop,0.751,0.917,11,-2.009,0,0.218,0.0308,0,0.242,0.541,170.06,4,0.7063655030800822
Silver Spoon,The Most Beautiful Moment in Life Pt.2,BTS,233160,68,pop,0.65,0.879,9,-2.886,1,0.073,0.00104,0,0.0483,0.536,166.895,4,9.341546886
I ≠ DOLL,I ≠ DOLL,HUH YUNJIN,150269,54,pop,0.618,0.787,7,-5.456,1,0.0621,0.00289,0,0.146,0.389,159.996,4,2.2313483915126624
Raise y_our glass,Raise y_our glass,HUH YUNJIN,212163,53,pop,0.567,0.503,8,-6.119,1,0.124,0.581,0,0.369,0.184,72.798,4,2.650239561943874
rock,SEVENTEEN 9th Mini Album 'Attacca',SEVENTEEN,180360,69,pop,0.621,0.816,11,-5.242,1,0.104,0.0966,0,0.134,0.694,163.966,4,3.4469541409993156
Future Nostalgia,Future Nostalgia,Dua Lipa,184881,57,pop,0.875,0.813,7,-4.502,1,0.0579,0.00618,0,0.321,0.859,114.993,4,5.018480492813142
Pag-ibig Na Kaya,Pag-ibig Na Kaya,"Julie Anne San Jose,Rayver Cruz",261428,39,pop,0.547,0.503,0,-5.861,1,0.036,0.442,0,0.109,0.418,83.857,4,2.2012320328542097
Mo-Eh-Wa,HELP EVER HURT NEVER,Fujii Kaze,301933,50,pop,0.629,0.585,9,-7.969,1,0.0572,0.43,0,0.357,0.296,81.973,4,4.870636550308008
For You,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1","CHEN,BAEKHYUN,XIUMIN",196549,61,pop,0.533,0.838,0,-3.723,1,0.0319,0.102,0,0.394,0.449,75.021,4,8.605065023956195
Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1","CHANYEOL,Punch",192441,70,pop,0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709,4,8.331279945242985
Mansae,SEVENTEEN 2nd Mini Album ‘BOYS BE’,SEVENTEEN,186874,58,pop,0.749,0.955,7,-1.767,1,0.0867,0.0547,0,0.112,0.761,111.96,4,9.563312799
