Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
1FAVcJo2V2DlPIjAoCWCfu,Someone Else's Story,Chess In Concert,Chess In Concert,6/12/2009,1163110866,2022-06-06T07:56:11Z,musicals,Reprise,219466,31,0.243,0.204,-12.146,0.0367,0.933,0,0.709,0.315,67.904
6k3wGknbQNE5kVEVrqyi2n,I Know Him so Well,Chess In Concert,Chess In Concert,6/12/2009,1163110866,2022-06-06T07:56:17Z,musicals,Reprise,262440,27,0.289,0.269,-9.978,0.0406,0.887,0,0.971,0.173,141.303
0Ar3Yw2YygQrxNOSRf8Wlc,You and I - Reprise,Chess In Concert,Chess In Concert,6/12/2009,1163110866,2022-06-06T07:56:22Z,musicals,Reprise,269666,19,0.246,0.255,-9.814,0.0338,0.918,0.0004,0.311,0.105,100.718
2fcyxrWcZNhbGvMSh83XBK,Anthem - Reprise,Chess In Concert,Chess In Concert,6/12/2009,1163110866,2022-06-06T07:56:25Z,musicals,Reprise,102520,18,0.259,0.479,-8.232,0.0775,0.783,0.000012,0.786,0.62,97.476
7fRt5HCt4KgLlH45wFQCho,Dead Mom,Beetlejuice (Original Broadway Cast Recording),"Sophia Anne Caruso,Beetlejuice Original Broadway Cast Recording Ensemble",6/7/2019,1163110866,2022-06-06T07:59:18Z,musicals,Ghostlight Records,184147,61,0.528,0.477,-6.552,0.0319,0.291,0,0.0965,0.247,135.315
3PzAUMMxPcaXEfWEvMx469,Say My Name,Beetlejuice (Original Broadway Cast Recording),"Alex Brightman,Sophia Anne Caruso,Kerry Butler,Rob McClure",6/7/2019,1163110866,2022-06-06T07:59:22Z,musicals,Ghostlight Records,235286,65,0.534,0.754,-5.937,0.221,0.345,0,0.248,0.702,93.646
3HaeSBEqEUIWHx7yGEDxXh,Home,Beetlejuice (Original Broadway Cast Recording),"Sophia Anne Caruso,Adam Dannheisser,Beetlejuice Original Broadway Cast Recording Ensemble",6/7/2019,1163110866,2022-06-06T07:59:28Z,musicals,Ghostlight Records,227985,52,0.414,0.621,-6.505,0.0397,0.292,0,0.275,0.189,145.863
0UzApqRTAi3d2iZexmuP3s,No One Mourns The Wicked - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Sean McCourt,Cristy Candler,Jan Neuberger,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:38Z,musicals,Verve (Adult Contemporary) MC,400533,57,0.285,0.471,-7.599,0.0541,0.696,0.000124,0.116,0.212,165.957
446KBz5OadTvBfXPd3L3gJ,Dear Old Shiz - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,John Powell,Kristin Chenoweth,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:41Z,musicals,Verve (Adult Contemporary) MC,86213,51,0.408,0.148,-14.982,0.0469,0.968,0,0.143,0.0965,115.77
7279cZz7RhBAmRHAPraTeV,The Wizard And I - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Carole Shelley,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:44Z,musicals,Verve (Adult Contemporary) MC,309520,56,0.375,0.39,-8.234,0.0337,0.814,0,0.359,0.304,139.208
2lNRPajwEfma5EEmsgAe1w,What Is This Feeling? - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:47Z,musicals,Verve (Adult Contemporary) MC,212226,58,0.63,0.422,-8.693,0.0952,0.729,0,0.181,0.516,152.312
45Yr7rD2vH3OsTRseT6gfA,Dancing Through Life - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Stephen Oremus,Greg Wells,Jack Dolman,Dominick Amendum,Norbert Leo Butz,Kristin Chenoweth,Christopher Fitzgerald,Michelle Federer,Idina Menzel",1/1/2013,1163110866,2022-06-06T07:59:51Z,musicals,Verve (Adult Contemporary) MC,457333,55,0.463,0.442,-8.754,0.0537,0.61,0,0.181,0.32,116.578
57Pk2GU0ABFYBbbcgYxqki,Popular - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:55Z,musicals,Verve (Adult Contemporary) MC,224386,58,0.711,0.228,-12.85,0.172,0.776,0,0.122,0.548,88.714
5HZCMnScUwekum55mcRdjK,I'm Not That Girl - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T07:59:58Z,musicals,Verve (Adult Contemporary) MC,178760,54,0.233,0.0756,-18.902,0.0369,0.958,0.00013,0.101,0.205,179.472
0FD6tpo88qkJmdaAyvR1yU,One Short Day - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:01Z,musicals,Verve (Adult Contemporary) MC,183853,53,0.455,0.584,-8.274,0.118,0.737,0,0.127,0.525,119.603
184HGdGIscUiPbDuqbvHuN,Defying Gravity - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:06Z,musicals,Verve (Adult Contemporary) MC,353920,61,0.314,0.378,-8.282,0.0339,0.722,0,0.0333,0.243,87.987
0mpNY35D9VE4oa0NLm7Cjw,Thank Goodness - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Carole Shelley,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:09Z,musicals,Verve (Adult Contemporary) MC,383066,54,0.378,0.331,-9.407,0.0486,0.756,0,0.805,0.462,89.68
1tlfh7RSe2T39byWWM8J2L,I'm Not That Girl (Reprise) - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:13Z,musicals,Verve (Adult Contemporary) MC,50173,50,0.254,0.0192,-24.621,0.0396,0.983,0.0024,0.13,0.19,149.22
3IvflXoxqRVwNvpKhjIOv6,As Long As You're Mine - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Idina Menzel,Leo Norbert Butz,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:17Z,musicals,Verve (Adult Contemporary) MC,225986,55,0.453,0.446,-8.28,0.0313,0.754,0.00000125,0.105,0.176,117.316
55dcu9Iz7r58VEmTqk4LP4,No Good Deed - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:20Z,musicals,Verve (Adult Contemporary) MC,211573,57,0.353,0.546,-6.768,0.0384,0.71,0,0.105,0.272,114.814
3WkgLAd7jGX3sZikfkF0lU,For Good - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:26Z,musicals,Verve (Adult Contemporary) MC,306893,57,0.267,0.138,-14.073,0.0394,0.945,0,0.109,0.248,79.526
5GnZCU9UmSRnIUypNwfjgS,Finale Wicked - From Wicked Original Broadway Cast Recording/2003,Wicked (Original Broadway Cast Recording / Deluxe Edition),"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",1/1/2013,1163110866,2022-06-06T08:00:30Z,musicals,Verve (Adult Contemporary) MC,101693,50,0.254,0.196,-10.587,0.0358,0.961,0.0459,0.246,0.0686,128.197
0Blojh3eznTkOiIJSDKb6W,Opening Up,Waitress (Original Broadway Cast Recording),"Jessie Mueller,Keala Settle,Kimiko Glenn,Eric Anderson,Waitress Original Broadway Cast Ensemble",6/3/2016,1163110866,2022-06-06T08:00:42Z,musicals,DMI Soundtracks,154373,53,0.585,0.723,-5.237,0.0592,0.177,0,0.115,0.773,160.836
3i8zsYoNVBR70hhGaZUbxK,The Negative,Waitress (Original Broadway Cast Recording),"Keala Settle,Kimiko Glenn,Jessie Mueller",6/3/2016,1163110866,2022-06-06T08:00:47Z,musicals,DMI Soundtracks,147680,49,0.58,0.601,-7.249,0.199,0.304,0,0.294,0.633,144.107
0h77yfaXxrLMLz31uNDigN,What Baking Can Do,Waitress (Original Broadway Cast Recording),"Jessie Mueller,Waitress Original Broadway Cast Ensemble",6/3/2016,1163110866,2022-06-06T08:00:51Z,musicals,DMI Soundtracks,210266,54,0.704,0.553,-5.963,0.0478,0.595,0,0.0684,0.415,127.861
4tG0cdbL7v4pQ8RWOqLDHx,When He Sees Me,Waitress (Original Broadway Cast Recording),"Kimiko Glenn,Jessie Mueller,Keala Settle,Waitress Original Broadway Cast Ensemble",6/3/2016,1163110866,2022-06-06T08:00:55Z,musicals,DMI Soundtracks,223080,62,0.734,0.464,-6.452,0.0449,0.508,0,0.0769,0.424,121.925
0jW4YGXcbUBsMjQa7aHuSf,It Only Takes a Taste,Waitress (Original Broadway Cast Recording),"Drew Gehling,Jessie Mueller",6/3/2016,1163110866,2022-06-06T08:01:01Z,musicals,DMI Soundtracks,188800,52,0.752,0.263,-11.66,0.0609,0.554,0,0.348,0.374,110.964
1CZgbcEZEhHH28HcBFvQIW,Never Ever Getting Rid of Me,Waitress (Original Broadway Cast Recording),"Christopher Fitzgerald,Kimiko Glenn,Waitress Original Broadway Cast Ensemble",6/3/2016,1163110866,2022-06-06T08:01:09Z,musicals,DMI Soundtracks,136200,66,0.622,0.542,-6.215,0.051,0.387,0,0.114,0.939,174.494
0eaFGIJGHgwKGDcVwHnc7t,Bad Idea,Waitress (Original Broadway Cast Recording),"Jessie Mueller,Drew Gehling,Waitress Original Broadway Cast Ensemble",6/3/2016,1163110866,2022-06-06T08:01:12Z,musicals,DMI Soundtracks,186813,54,0.538,0.787,-4.617,0.0543,0.0513,0.0000268,0.169,0.701,170.023
2HhPYh9wefr3DkFKWFLeV7,I Didn't Plan It,Waitress (Original Broadway Cast Recording),Keala Settle,6/3/2016,1163110866,2022-06-06T08:01:16Z,musicals,DMI Soundtracks,159680,48,0.624,0.786,-3.936,0.174,0.353,0.0000612,0.187,0.609,119.782
4oUvqlTyJeSkJ0XjbkKVRk,Bad Idea - Reprise,Waitress (Original Broadway Cast Recording),"Drew Gehling,Jessie Mueller,Keala Settle,Eric Anderson,Kimiko Glenn,Waitress Original Broadway Cast Ensemble,Christopher Fitzgerald",6/3/2016,1163110866,2022-06-06T08:01:19Z,musicals,DMI Soundtracks,63240,44,0.53,0.905,-4.817,0.143,0.0221,0.00000111,0.131,0.598,169.925
3OIoLMnnWzAUORFQxRAhdF,You Matter to Me,Waitress (Original Broadway Cast Recording),"Drew Gehling,Jessie Mueller",6/3/2016,1163110866,2022-06-06T08:01:22Z,musicals,DMI Soundtracks,261186,49,0.43,0.231,-12.172,0.0295,0.841,0.000704,0.116,0.153,102.241
7CBrUf50mf2IqcRZla38by,She Used to Be Mine,Waitress (Original Broadway Cast Recording),Jessie Mueller,6/3/2016,1163110866,2022-06-06T08:01:27Z,musicals,DMI Soundtracks,260573,56,0.606,0.223,-8.567,0.0356,0.549,0,0.115,0.132,125.097
3W6j6yYHNuf34YcwwXTwAQ,Heaven on Their Minds,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Brandon Victor Dixon,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:09Z,musicals,Masterworks,270506,31,0.616,0.829,-7.428,0.0833,0.515,0.00747,0.769,0.423,119.608
4pa1ClfPDPJC2PentQPsiF,What's The Buzz / Strange Thing Mystifying,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"John Legend,Sara Bareilles,Brandon Victor Dixon,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:13Z,"soft pop,neo soul,musicals",Masterworks,262946,29,0.579,0.735,-10.246,0.15,0.221,0,0.753,0.361,105.252
41NNPqgD7ZLIMfHLSZHF4A,Everything's Alright,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Sara Bareilles,John Legend,Brandon Victor Dixon,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:17Z,"soft pop,neo soul,musicals",Masterworks,245306,32,0.457,0.431,-8.093,0.0434,0.641,0,0.692,0.452,123.305
7zvqMbVcfhR6yS8CrrgzLW,Hosanna,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"John Legend,Norm Lewis,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:21Z,"soft pop,neo soul,musicals",Masterworks,179040,28,0.288,0.639,-7.364,0.04,0.547,0,0.922,0.277,83.829
7MsR7BfvimyNH6ojPw2qND,Simon Zealotes / Poor Jerusalem,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Erik Grönwall,John Legend,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:24Z,"soft pop,neo soul,musicals",Masterworks,312093,27,0.487,0.636,-7.524,0.0708,0.651,0,0.65,0.179,115.917
4AvOXUptmFhDPSnUSnTaKr,Pilate's Dream,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Ben Daniels,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:30Z,musicals,Masterworks,108066,24,0.414,0.207,-16.698,0.0517,0.577,0.00000104,0.975,0.472,80.391
5WhcsbA93jwzreC3ZcS4Kj,The Temple,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"John Legend,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:33Z,"soft pop,neo soul,musicals",Masterworks,317253,27,0.276,0.761,-7.215,0.107,0.406,0,0.362,0.362,180.787
6p3SHfl3MCN8L2KJSofaSY,Everything's Alright (Reprise),Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Sara Bareilles,John Legend,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:37Z,"soft pop,neo soul,musicals",Masterworks,40426,25,0.51,0.0849,-16.563,0.0391,0.774,0,0.437,0.686,108.398
3PxafOfJV2vKPQPq8LrKHB,I Don't Know How to Love Him,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Sara Bareilles,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:41Z,musicals,Masterworks,220920,30,0.366,0.27,-10.563,0.029,0.442,0,0.737,0.252,75.452
6NL23pk9znME4kS1P1We0G,The Last Supper,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"John Legend,Brandon Victor Dixon,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:45Z,"soft pop,neo soul,musicals",Masterworks,430853,27,0.438,0.466,-9.367,0.0524,0.358,0,0.0935,0.194,134.8
3EYiOGWxlZInjj9X9Vi9Db,Gethsemane (I Only Want to Say),Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"John Legend,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:48Z,"soft pop,neo soul,musicals",Masterworks,344706,29,0.291,0.532,-9.118,0.0595,0.629,0,0.679,0.223,169.803
7tz4w4KgzYatX1WstbLM6w,King Herod's Song,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Alice Cooper,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:54Z,"glam rock,hard rock,glam metal,proto-punk,classic rock,musicals",Masterworks,202373,27,0.71,0.698,-8.905,0.209,0.57,0,0.713,0.565,99.987
4bYl4nDVE5hBwATIXMMiII,"Could We Start Again, Please?",Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Sara Bareilles,Jason Tam,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:03:57Z,musicals,Masterworks,155773,30,0.392,0.257,-10.585,0.032,0.885,0,0.719,0.221,145.78
3n0lfP0N5LGKWH1BphSfXs,Superstar,Jesus Christ Superstar Live in Concert (Original Soundtrack of the NBC Television Event),"Brandon Victor Dixon,Ensemble of Jesus Christ Superstar Live in Concert,Original Television Cast of Jesus Christ Superstar Live in Concert",4/6/2018,1163110866,2022-06-06T08:04:03Z,musicals,Masterworks,274880,27,0.542,0.863,-6.754,0.0901,0.213,0.00000609,0.868,0.384,121.036
0SjjcXfArhzePhEzDNkY8z,Anybody Have a Map?,Dear Evan Hansen (Original Broadway Cast Recording),"Rachel Bay Jones,Jennifer Laura Thompson",2/3/2017,1163110866,2022-06-06T08:08:11Z,musicals,Atlantic Records,146853,60,0.634,0.603,-6.374,0.258,0.234,0,0.536,0.744,107.768
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,Dear Evan Hansen (Original Broadway Cast Recording),"Ben Platt,Original Broadway Cast of Dear Evan Hansen",2/3/2017,1163110866,2022-06-06T08:09:22Z,musicals,Atlantic Records,236360,64,0.549,0.705,-5.563,0.0564,0.316,0,0.12,0.52,146.024
0ZWW07BD8W85lUbgx2sn7E,For Forever,Dear Evan Hansen (Original Broadway Cast Recording),Ben Platt,2/3/2017,1163110866,2022-06-06T08:09:27Z,musicals,Atlantic Records,301013,61,0.371,0.457,-7.674,0.0407,0.222,0,0.0882,0.166,96.269
4nna9JONFIwr98bcX6tlta,"Sincerely, Me",Dear Evan Hansen (Original Broadway Cast Recording),"Mike Faist,Ben Platt,Will Roland",2/3/2017,1163110866,2022-06-06T08:09:31Z,musicals,Atlantic Records,222960,63,0.677,0.731,-5.708,0.12,0.168,0,0.103,0.603,97.864
6WYHJTCeO3kyRfRmQW9enw,Requiem,Dear Evan Hansen (Original Broadway Cast Recording),"Laura Dreyfuss,Michael Park,Jennifer Laura Thompson",2/3/2017,1163110866,2022-06-06T08:09:34Z,musicals,Atlantic Records,259693,56,0.409,0.404,-6.517,0.0285,0.446,0,0.132,0.288,80.356
6nkcPGa0sr24NFCc5l5UjE,If I Could Tell Her,Dear Evan Hansen (Original Broadway Cast Recording),"Ben Platt,Laura Dreyfuss",2/3/2017,1163110866,2022-06-06T08:09:39Z,musicals,Atlantic Records,248653,60,0.584,0.312,-8.249,0.0405,0.647,0,0.152,0.455,96.026
1H7Zqkq54andtaSSnLRrfp,You Will Be Found,Dear Evan Hansen (Original Broadway Cast Recording),"Ben Platt,Kristolyn Lloyd,Will Roland,Laura Dreyfuss,Original Broadway Cast of Dear Evan Hansen",2/3/2017,1163110866,2022-06-06T08:09:45Z,musicals,Atlantic Records,360906,63,0.293,0.624,-7.13,0.0613,0.0865,0,0.0874,0.213,87.335
7BbtvJqWnQRt8gSrWbUVym,Only Us,Dear Evan Hansen (Original Broadway Cast Recording),"Laura Dreyfuss,Ben Platt",2/3/2017,1163110866,2022-06-06T08:09:48Z,musicals,Atlantic Records,227186,56,0.467,0.346,-7.029,0.0271,0.707,0,0.102,0.243,69.006
32bZDrurIGh2Cts0l2tRtL,Words Fail,Dear Evan Hansen (Original Broadway Cast Recording),Ben Platt,2/3/2017,1163110866,2022-06-06T08:09:53Z,musicals,Atlantic Records,351920,55,0.368,0.237,-9.49,0.0389,0.792,0,0.122,0.328,95.871
6f4QmYEp9ncYN2f78Dlp8D,Make Him Mine,The Witches of Eastwick (Original London Cast Recording),"Lucie Arnaz,Joanna Riding,Maria Friedman",1/1/2000,1163110866,2022-06-06T08:10:11Z,musicals,First Night Records,240973,22,0.423,0.298,-11.123,0.0389,0.868,0.00000855,0.225,0.257,107.807
693RCwDHys47CENnz2CanN,"Words, Words, Words",The Witches of Eastwick (Original London Cast Recording),"Maria Friedman,Ian Mcshane",1/1/2000,1163110866,2022-06-06T08:10:18Z,musicals,First Night Records,288266,19,0.591,0.194,-19.081,0.537,0.78,0.0000126,0.877,0.222,80.679
5s72XXFVSRrP9qTKvZ5tW8,Something,The Witches of Eastwick (Original London Cast Recording),"Peter Joback,Caroline Sheen",1/1/2000,1163110866,2022-06-06T08:10:36Z,musicals,First Night Records,243600,15,0.36,0.201,-14.087,0.0322,0.704,0.0000881,0.111,0.138,82.454
3PSzn00Ln1sJVfX8wkgcj4,Dance with the Devil,The Witches of Eastwick (Original London Cast Recording),"Ian Mcshane,Peter Joback,The Witches of Eastwick Ensemble",1/1/2000,1163110866,2022-06-06T08:10:39Z,musicals,First Night Records,354906,22,0.53,0.624,-7.888,0.169,0.484,0.0000169,0.184,0.661,120.135
2scViqG9L3wuMxEeSTEeaL,Look At Me,The Witches of Eastwick (Original London Cast Recording),"Maria Friedman,Joanna Riding,Lucie Arnaz",1/1/2000,1163110866,2022-06-06T08:10:45Z,musicals,First Night Records,238933,18,0.317,0.227,-14.26,0.0343,0.871,0.000283,0.197,0.183,81.474
0tO87ReGtVZss5FxKp1OSr,Somewhere That's Green,Little Shop Of Horrors - New Broadway Cast,Soundtrack/Cast Album,10/21/2003,1163110866,2022-06-06T08:15:50Z,musicals,DRG Records,250506,0,0.472,0.151,-13.631,0.0713,0.871,0,0.0804,0.211,85.479
7fKAyGNVlc96e5SuANJX7F,Dentist!,Little Shop Of Horrors - New Broadway Cast,Soundtrack/Cast Album,10/21/2003,1163110866,2022-06-06T08:15:56Z,musicals,DRG Records,151520,0,0.578,0.45,-10.132,0.481,0.603,0,0.18,0.659,134.496
41J1DXb77mOmXT0iUyq41I,Suddenly Seymour,Little Shop Of Horrors - New Broadway Cast,Hunter Foster,10/21/2003,1163110866,2022-06-06T08:16:06Z,musicals,DRG Records,217746,0,0.366,0.404,-7.947,0.041,0.664,0,0.0733,0.341,99.009
5IbCV9Icebx8rR6wAp5hhP,Fathoms Below,The Little Mermaid: Original Broadway Cast Recording,"Merwin Foard as Pilot,Sailors - The Little Mermaid Broadway,Sean Palmer as Prince Eric,Jonathan Freeman as Grimsby",2/26/2008,1163110866,2022-06-06T08:17:17Z,musicals,Walt Disney Records,154506,34,0.451,0.258,-15.947,0.0681,0.763,0,0.136,0.646,78.62
6rKVAvjHcxAzZ1BHtwh5yC,Daughters of Triton,The Little Mermaid: Original Broadway Cast Recording,Mersisters - The Little Mermaid Original Broadway Cast,2/26/2008,1163110866,2022-06-06T08:17:26Z,,Walt Disney Records,79066,34,0.588,0.189,-17.737,0.0451,0.756,0,0.169,0.904,140.467
